contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TR12799-c0_g2_i1,533,0.384615,-0.063415,-0.22561,33,1.680906,177,0.10791,true,0.20902,T24B8.4a
TR12800-c0_g1_i1,251,0.450199,-0.00885,-0.072464,22,1.72995,83,0.058594,true,0.227227,T08H10.1
TR12801-c0_g1_i1,420,0.357143,-0.106667,0.037037,25,1.88815,42,0.088867,true,0.109015,Y57E12B.4
TR12802-c0_g1_i1,224,0.370536,-0.204819,-0.035461,12,1.629091,74,0.051025,true,0.218324,ZK792.7a
TR12803-c0_g1_i1,262,0.328244,0.232558,-0.147727,19,2.846198,50,0.047852,false,NA,NA
TR12804-c0_g1_i1,341,0.363636,0.064516,-0.050691,16,1.425287,67,0.077637,false,NA,NA
TR12805-c0_g1_i1,412,0.381068,0.057325,-0.176471,36,2.414849,103,0.086426,false,NA,NA
TR12805-c0_g2_i1,412,0.381068,0.057325,-0.215686,36,2.414849,103,0.088379,false,NA,NA
TR12806-c0_g1_i1,394,0.454315,-0.050279,-0.144186,44,2.169712,110,0.089111,false,NA,NA
TR12806-c0_g2_i1,395,0.44557,0.0,-0.150685,35,1.785253,128,0.085449,true,0.803357,F22A3.6a
TR12807-c0_g1_i1,511,0.389432,0.20603,-0.064103,63,3.395886,52,0.08667,false,NA,NA
TR12807-c0_g2_i1,341,0.363636,0.16129,-0.013825,39,3.552083,48,0.036621,false,NA,NA
TR12808-c0_g1_i1,288,0.371528,0.046729,0.104972,18,1.815126,34,0.064941,false,NA,NA
TR12809-c0_g1_i1,781,0.464789,0.024793,-0.009569,95,2.25366,224,0.159424,true,0.89233,T05G5.7a
TR12809-c0_g2_i1,781,0.475032,0.067385,-0.019512,103,2.348426,224,0.157227,true,0.9941,T05G5.7a
TR12810-c0_g1_i1,1323,0.354497,0.006397,0.028103,72,1.732305,283,0.24585,true,0.688889,F35E12.9b
TR12811-c0_g1_i1,225,0.431111,-0.278351,-0.359375,19,1.970046,74,0.049072,true,0.080547,R07E3.6
TR12812-c0_g1_i1,420,0.361905,0.171053,0.223881,33,2.47191,57,0.092529,false,NA,NA
TR12812-c0_g2_i1,421,0.361045,0.223684,0.159851,33,2.531985,52,0.09375,false,NA,NA
TR12813-c0_g1_i1,323,0.337461,0.284404,0.130841,18,2.12967,107,0.071777,true,0.299074,F35C11.4
TR12814-c0_g1_i1,290,0.313793,-0.032967,-0.115578,13,1.823017,72,0.062744,false,NA,NA
TR12814-c0_g2_i1,291,0.309278,-0.133333,-0.134328,12,1.755656,72,0.062012,false,NA,NA
TR12815-c0_g1_i1,798,0.508772,0.064039,0.147959,113,2.197222,260,0.166016,true,0.324039,Y113G7B.23a
TR12816-c0_g1_i1,319,0.46395,-0.081081,-0.099415,30,1.759191,82,0.069824,true,0.264264,K04H8.3
TR12817-c0_g1_i1,326,0.365031,0.142857,0.149758,16,1.504037,78,0.073242,true,0.026338,R07B5.9f
TR12817-c0_g2_i1,326,0.365031,0.142857,0.178744,16,1.504037,78,0.073242,true,0.022555,R07B5.9c
TR12818-c0_g1_i1,1188,0.505892,0.071547,-0.073254,146,1.930675,200,0.230469,true,0.941712,F01F1.12a.2
TR12818-c0_g2_i1,1189,0.50799,0.082781,-0.066667,145,1.903366,363,0.226807,true,0.993625,F01F1.12a.2
TR12819-c0_g1_i1,1409,0.427253,-0.026578,-0.040892,126,1.9609,389,0.254639,true,1.00175,C03C10.3
TR12820-c0_g1_i1,472,0.362288,0.239766,0.096346,28,1.918142,156,0.10083,true,0.513228,R05D3.12c
TR12821-c0_g1_i1,312,0.419872,0.145038,0.20442,24,1.782857,103,0.072021,false,NA,NA
TR12822-c0_g1_i1,454,0.537445,-0.008197,-0.019048,84,2.562387,151,0.104736,false,NA,NA
TR12823-c0_g1_i1,548,0.412409,-0.159292,0.006211,36,1.585215,182,0.105957,false,NA,NA
TR12823-c0_g2_i1,548,0.412409,-0.150442,0.012422,36,1.580769,118,0.105957,false,NA,NA
TR12824-c0_g1_i1,639,0.355243,0.004405,0.0,31,1.537727,193,0.133301,false,NA,NA
TR12825-c0_g1_i1,415,0.349398,0.2,-0.096296,31,2.549544,39,0.071289,false,NA,NA
TR12826-c0_g1_i1,294,0.265306,-0.025641,0.055556,19,3.675,31,0.058105,false,NA,NA
TR12827-c0_g1_i1,642,0.437695,-0.19573,-0.152355,72,2.434893,214,0.135986,false,NA,NA
TR12828-c0_g1_i1,429,0.449883,0.088083,-0.09322,35,1.625,42,0.096191,false,NA,NA
TR12829-c0_g1_i1,407,0.432432,0.011364,0.021645,33,1.734599,135,0.091553,true,0.134724,Y71F9AR.1
TR12830-c0_g1_i1,240,0.283333,-0.294118,0.151163,12,2.727273,40,0.041992,false,NA,NA
TR12831-c0_g1_i1,350,0.505714,0.163842,0.075145,56,2.571504,116,0.077637,true,0.351153,F52C12.1b
TR12832-c0_g1_i1,447,0.360179,0.018634,-0.027972,44,3.036122,101,0.097168,true,0.273297,T06C12.4
TR12833-c0_g1_i1,290,0.403448,-0.008547,-0.086705,31,2.627119,45,0.067383,true,0.197318,Y67D2.4a
TR12834-c0_g1_i1,671,0.420268,0.0,0.007712,45,1.518787,54,0.140381,false,NA,NA
TR12834-c0_g1_i2,672,0.419643,0.021277,0.005128,45,1.521739,71,0.140869,false,NA,NA
TR12834-c0_g1_i3,672,0.421131,-0.031802,-0.007712,46,1.545445,55,0.140381,false,NA,NA
TR12834-c0_g1_i4,671,0.418778,0.053381,0.020513,44,1.499898,71,0.140869,false,NA,NA
TR12835-c0_g1_i1,445,0.429213,0.068063,-0.165354,26,1.27451,141,0.101074,true,0.140962,Y45F10D.13a
TR12836-c0_g1_i1,446,0.325112,0.048276,0.0299,13,1.105645,84,0.091797,true,0.08046,C33A11.4a
TR12837-c0_g1_i1,363,0.330579,0.016667,0.160494,21,2.118088,51,0.080322,false,NA,NA
TR12838-c0_g1_i1,347,0.351585,0.180328,0.066667,12,1.156667,115,0.076904,true,0.316895,E01A2.10
TR12839-c0_g1_i1,589,0.371817,-0.059361,0.027027,50,2.464848,105,0.120605,false,NA,NA
TR12839-c0_g2_i1,589,0.375212,-0.104072,0.016304,51,2.487084,132,0.120361,true,0.676871,Y37H2A.12b
TR12840-c0_g1_i1,449,0.507795,0.026316,0.248869,51,1.763225,149,0.099365,false,NA,NA
TR12841-c0_g1_i1,1135,0.517181,-0.100511,0.040146,180,2.395863,335,0.223877,true,0.874132,K11D2.4c
TR12842-c0_g1_i1,315,0.396825,-0.216,-0.115789,15,1.268797,104,0.069824,true,0.32265,ZK899.6
TR12843-c0_g1_i1,261,0.314176,0.170732,-0.027933,13,2.079044,44,0.057617,false,NA,NA
TR12843-c0_g2_i1,260,0.315385,0.170732,0.078652,14,2.230392,44,0.057617,false,NA,NA
TR12844-c0_g1_i1,629,0.440382,-0.119134,0.051136,65,2.162084,209,0.135498,true,0.26274,T25B6.2
TR12845-c0_g1_i1,581,0.375215,0.027523,0.085399,36,1.761792,118,0.12207,true,0.3404,T23E1.1
TR12846-c0_g1_i1,519,0.348748,0.138122,0.136095,29,1.873413,76,0.112061,false,NA,NA
TR12846-c0_g2_i1,519,0.348748,0.171271,0.159763,29,1.893208,76,0.11084,false,NA,NA
TR12847-c0_g1_i1,362,0.475138,0.232558,0.252632,40,2.069754,57,0.07959,false,NA,NA
TR12847-c0_g2_i1,362,0.455801,0.163636,0.187817,37,2.022041,57,0.079346,false,NA,NA
TR12848-c0_g1_i1,390,0.402564,0.10828,-0.004292,31,1.985222,130,0.087891,false,NA,NA
TR12849-c0_g1_i1,714,0.390756,0.02509,-0.25977,50,1.835664,238,0.144531,false,NA,NA
TR12850-c0_g1_i1,423,0.392435,0.0,-0.190661,35,2.149078,119,0.085693,true,1.006472,T08A9.9.2
TR12851-c0_g1_i1,751,0.448735,-0.038576,0.043478,68,1.80134,250,0.155518,true,0.553348,K08F8.4b
TR12852-c0_g1_i1,856,0.48014,0.026764,-0.05618,102,2.069005,222,0.178467,true,0.127993,D2045.2
TR12853-c0_g1_i1,416,0.454327,0.111111,0.004405,40,1.886621,138,0.094727,true,0.036027,Y32H12A.8
TR12854-c0_g1_i1,388,0.453608,-0.125,0.0,32,1.628755,128,0.085938,false,NA,NA
TR12855-c0_g1_i1,1308,0.433486,0.128748,0.112011,111,1.836893,165,0.249512,true,1.00404,C38C3.5a.2
TR12856-c0_g1_i1,494,0.301619,-0.234899,-0.031884,25,2.355072,43,0.102539,false,NA,NA
TR12857-c0_g1_i1,327,0.382263,-0.024,0.009901,19,1.591445,109,0.074463,true,0.119854,R10H10.7
TR12858-c0_g1_i1,562,0.348754,0.336735,0.169399,29,1.914034,124,0.112061,false,NA,NA
TR12859-c0_g1_i1,496,0.375,0.010753,0.083871,45,2.580944,88,0.105469,false,NA,NA
TR12860-c0_g1_i1,836,0.434211,0.063361,0.090909,69,1.758123,52,0.175537,false,NA,NA
TR12861-c0_g1_i1,283,0.551237,0.269231,0.307087,25,1.253766,57,0.061523,false,NA,NA
TR12862-c0_g1_i1,315,0.31746,-0.22,-0.227907,13,1.721311,35,0.066406,false,NA,NA
TR12863-c0_g1_i1,1043,0.316395,-0.030303,-0.049088,37,1.418787,294,0.187744,true,0.874382,F54H12.5
TR12864-c0_g1_i1,611,0.348609,-0.023474,0.040201,35,1.886468,133,0.123779,false,NA,NA
TR12864-c0_g1_i2,611,0.356792,0.027523,0.033079,38,1.955694,133,0.12207,false,NA,NA
TR12865-c0_g1_i1,383,0.386423,0.081081,0.174468,27,1.900919,127,0.081299,false,NA,NA
TR12866-c0_g1_i1,580,0.413793,-0.016667,-0.035294,52,2.095026,154,0.125,true,0.845173,F56B3.12
TR12867-c0_g1_i1,309,0.343042,0.075472,0.1133,16,1.77014,34,0.069092,false,NA,NA
TR12868-c0_g1_i1,353,0.382436,0.140741,0.137615,30,2.371249,117,0.076904,true,0.265015,Y57G11C.22a
TR12869-c0_g1_i1,380,0.457895,-0.195402,-0.165049,42,2.192308,86,0.086182,false,NA,NA
TR12870-c0_g1_i1,243,0.374486,-0.076923,-0.026316,16,1.889213,79,0.056152,true,0.094563,R07H5.9
TR12871-c0_g1_i1,259,0.34749,0.044444,0.088757,11,1.409698,85,0.05957,false,NA,NA
TR12872-c0_g1_i1,309,0.411003,0.086614,-0.076923,9,0.694903,102,0.068848,false,NA,NA
TR12873-c0_g1_i1,356,0.353933,0.063492,-0.034783,17,1.530989,118,0.078369,true,0.155165,F38B2.3
TR12874-c0_g1_i1,338,0.37574,-0.275591,-0.033175,23,2.08642,47,0.077393,false,NA,NA
TR12875-c0_g1_i1,313,0.348243,0.174312,0.04902,15,1.630208,99,0.071777,true,0.212052,C28D4.1
TR12876-c0_g1_i1,446,0.311659,0.107914,0.192182,25,2.335568,70,0.097656,false,NA,NA
TR12877-c0_g1_i1,470,0.431915,-0.133005,-0.228464,40,1.857708,151,0.091797,true,0.204127,R02D3.2
TR12878-c0_g1_i1,272,0.386029,0.009524,0.017964,12,1.184325,90,0.062744,true,0.292473,W08F4.2
TR12879-c0_g1_i1,231,0.428571,-0.191919,-0.287879,24,2.349153,72,0.051025,false,NA,NA
TR12880-c0_g1_i1,819,0.412698,-0.04142,-0.022869,59,1.69476,240,0.178223,true,0.648697,C44C1.2
TR12881-c0_g1_i1,530,0.354717,0.159574,0.093567,29,1.784926,141,0.105957,true,1.004796,K08B4.6
TR12882-c0_g1_i1,601,0.341098,-0.014634,0.085859,34,1.945354,121,0.12085,true,0.234425,Y32F6A.4
TR12883-c0_g1_i1,323,0.297214,0.0,0.048458,17,2.383247,34,0.070801,false,NA,NA
TR12884-c0_g1_i1,768,0.365885,-0.046263,0.067762,57,2.222358,213,0.145996,false,NA,NA
TR12884-c0_g2_i1,764,0.363874,-0.043165,0.065844,57,2.258128,213,0.145996,true,0.437842,Y105E8A.17b
TR12885-c0_g1_i1,490,0.522449,-0.117188,-0.094017,79,2.395569,117,0.104248,false,NA,NA
TR12885-c0_g2_i1,627,0.510367,-0.2,-0.035831,83,2.117554,123,0.070801,false,NA,NA
TR12886-c0_g1_i1,595,0.42521,-0.051383,-0.05848,53,1.975877,186,0.131104,true,0.503111,C14A4.2
TR12886-c0_g2_i1,595,0.428571,-0.05098,-0.094118,53,1.944924,193,0.130859,true,0.516444,C14A4.2
TR12887-c0_g1_i1,446,0.378924,0.183432,0.054152,31,2.003768,72,0.092041,false,NA,NA
TR12888-c0_g1_i1,324,0.351852,0.175439,0.066667,12,1.234678,87,0.071533,true,0.569264,F38A5.22
TR12889-c0_g1_i1,524,0.450382,0.042373,-0.083333,43,1.621124,58,0.118652,true,0.127138,Y53F4B.12a
TR12890-c0_g1_i1,453,0.353201,0.0875,0.071672,26,1.854511,91,0.0979,false,NA,NA
TR12890-c0_g2_i1,452,0.349558,0.113924,0.068027,27,1.981169,90,0.097412,true,0.252582,F18G5.3
TR12891-c0_g1_i1,317,0.413249,0.160305,0.096774,27,2.047608,105,0.071777,false,NA,NA
TR12892-c0_g1_i1,274,0.405109,0.207207,-0.141104,21,1.951832,39,0.061523,false,NA,NA
TR12892-c0_g2_i1,274,0.405109,0.207207,-0.190184,21,1.951832,91,0.061523,false,NA,NA
TR12893-c0_g1_i1,342,0.388889,-0.097744,-0.100478,21,1.639726,113,0.07666,false,NA,NA
TR12894-c0_g1_i1,1018,0.412574,-0.061905,-0.12709,69,1.598916,338,0.196289,true,0.445614,E04A4.4b
TR12895-c0_g1_i1,327,0.321101,-0.009524,0.018018,20,2.373004,64,0.068848,false,NA,NA
TR12896-c0_g1_i1,564,0.368794,0.115385,0.022472,46,2.431034,32,0.117432,false,NA,NA
TR12897-c0_g1_i1,1284,0.398754,-0.003906,-0.056995,73,1.430259,399,0.240723,true,0.991729,C28H8.11a.2
TR12898-c0_g1_i1,659,0.376328,-0.016129,0.090024,51,2.186378,185,0.138916,false,NA,NA
TR12899-c0_g1_i1,383,0.430809,-0.127273,0.06422,35,2.001941,127,0.086914,true,0.141537,T27D12.2b
TR12899-c0_g2_i1,384,0.5,0.0625,0.239583,48,2.007843,82,0.086914,true,0.091648,T27D12.2b
TR12900-c0_g1_i1,445,0.424719,0.185185,-0.046875,34,1.754406,148,0.096436,false,NA,NA
TR12900-c0_g2_i1,445,0.433708,0.088083,0.0,34,1.637446,103,0.10083,false,NA,NA
TR12901-c0_g1_i1,536,0.339552,0.010989,-0.039548,30,1.942029,113,0.114258,false,NA,NA
TR12902-c0_g1_i1,422,0.379147,-0.2125,-0.198473,27,1.864507,61,0.088623,false,NA,NA
TR12903-c0_g1_i1,851,0.377203,-0.133956,-0.162264,48,1.614673,283,0.170898,true,0.268419,ZK675.2
TR12903-c0_g2_i1,851,0.377203,-0.090343,-0.154717,48,1.598748,283,0.172119,true,0.276209,ZK675.2
TR12904-c0_g1_i1,1252,0.455272,0.119298,-0.029326,116,1.813836,299,0.234619,true,0.998889,T27E9.1a.3
TR12905-c0_g1_i1,315,0.393651,0.016129,-0.068063,24,1.967213,47,0.067871,false,NA,NA
TR12905-c0_g1_i2,333,0.387387,0.03876,-0.029412,24,1.923929,50,0.071289,false,NA,NA
TR12906-c0_g1_i1,291,0.412371,-0.083333,-0.040936,21,1.709371,63,0.063965,false,NA,NA
TR12907-c0_g1_i1,233,0.429185,-0.08,-0.112782,17,1.594605,77,0.053711,false,NA,NA
TR12908-c0_g1_i1,450,0.431111,0.0,-0.078125,37,1.769582,150,0.098877,false,NA,NA
TR12909-c0_g1_i1,755,0.357616,-0.022222,0.043299,35,1.450648,251,0.150879,true,0.47574,AC3.7
TR12910-c0_g1_i1,350,0.385714,-0.007407,-0.013953,18,1.382792,63,0.078857,false,NA,NA
TR12911-c0_g1_i1,467,0.334047,0.371795,0.273312,18,1.603281,84,0.085449,false,NA,NA
TR12912-c0_g1_i1,933,0.389068,0.151515,0.238596,67,1.94218,65,0.183105,false,NA,NA
TR12913-c0_g1_i1,418,0.397129,0.421687,-0.015873,25,1.844986,138,0.093262,false,NA,NA
TR12913-c0_g2_i1,418,0.397129,0.385542,-0.047619,25,1.781756,138,0.093994,false,NA,NA
TR12914-c0_g1_i1,335,0.41791,0.242857,-0.025641,27,1.961614,62,0.071289,false,NA,NA
TR12914-c0_g2_i1,335,0.41791,0.285714,-0.046154,27,2.01,62,0.070068,false,NA,NA
TR12915-c0_g1_i1,450,0.42,0.079365,0.011494,37,1.876268,150,0.100342,true,0.797178,T09A5.1a
TR12916-c0_g1_i1,231,0.441558,-0.058824,0.085271,19,1.693287,77,0.053955,false,NA,NA
TR12917-c0_g1_i1,316,0.490506,0.045161,-0.043478,57,3.005005,104,0.071777,false,NA,NA
TR12918-c0_g1_i1,332,0.243976,-0.259259,-0.075697,12,2.603922,24,0.063721,false,NA,NA
TR12919-c0_g1_i1,340,0.385294,-0.160305,-0.138756,18,1.464115,113,0.076904,true,0.285965,C07D10.5.2
TR12920-c0_g1_i1,226,0.371681,-0.047619,-0.028169,12,1.540909,68,0.04834,false,NA,NA
TR12921-c0_g1_i1,324,0.373457,0.355372,0.408867,17,1.722326,66,0.062012,false,NA,NA
TR12921-c0_g2_i1,324,0.37963,0.284553,0.373134,21,1.957422,66,0.062744,false,NA,NA
TR12922-c0_g1_i1,538,0.492565,0.033962,0.062271,71,2.178262,179,0.116943,true,0.641667,Y48G10A.1.3
TR12923-c0_g1_i1,285,0.266667,0.184211,0.263158,6,1.225806,32,0.057129,false,NA,NA
TR12924-c0_g1_i1,370,0.464865,-0.046512,0.090909,45,2.256098,123,0.083984,true,0.222023,T27E9.5
TR12925-c0_g1_i1,368,0.282609,0.115385,0.143939,18,2.482759,42,0.074707,false,NA,NA
TR12926-c0_g1_i1,823,0.385176,0.173502,0.007905,54,1.823935,263,0.174316,true,0.948441,F58A6.1
TR12927-c0_g1_i1,507,0.402367,-0.215686,-0.267327,44,2.24879,169,0.102051,false,NA,NA
TR12928-c0_g1_i1,292,0.479452,0.042857,0.092105,36,2.149254,97,0.064453,false,NA,NA
TR12929-c0_g1_i1,303,0.435644,0.151515,0.122807,27,1.922227,91,0.068604,true,0.175684,T26C11.4b
TR12930-c0_g1_i1,629,0.386328,-0.053498,-0.181347,41,1.75197,209,0.13208,false,NA,NA
TR12931-c0_g1_i1,235,0.387234,-0.076923,-0.027778,21,2.397959,75,0.052734,false,NA,NA
TR12932-c0_g1_i1,434,0.426267,0.07027,-0.140562,37,1.88607,144,0.097412,true,0.124391,T05C1.4b
TR12933-c0_g1_i1,439,0.451025,-0.070707,-0.120332,53,2.38587,146,0.096436,true,0.437811,F52C12.3
TR12934-c0_g1_i1,282,0.312057,0.113636,-0.030928,10,1.475667,40,0.061768,false,NA,NA
TR12935-c0_g1_i1,295,0.444068,-0.099237,0.097561,28,1.944444,89,0.067383,false,NA,NA
TR12936-c0_g1_i1,1154,0.423744,0.096115,0.019549,99,1.928919,226,0.222168,true,1.00295,C17H12.14
TR12936-c0_g2_i1,1155,0.423377,0.104294,0.027027,99,1.93379,240,0.220947,false,NA,NA
TR12937-c0_g1_i1,363,0.369146,0.119403,0.065502,20,1.640678,68,0.083496,true,0.094203,F41D9.5
TR12938-c0_g1_i1,324,0.496914,-0.217391,-0.116564,28,1.469388,107,0.072998,false,NA,NA
TR12938-c0_g2_i1,324,0.475309,0.012987,-0.082353,26,1.421053,108,0.073242,false,NA,NA
TR12939-c0_g1_i1,307,0.319218,-0.102041,0.090909,17,2.196549,67,0.070557,false,NA,NA
TR12940-c0_g1_i1,534,0.348315,0.0,0.057471,25,1.543531,153,0.112305,false,NA,NA
TR12941-c0_g1_i1,449,0.438753,-0.126904,0.269841,42,1.975487,83,0.079834,false,NA,NA
TR12942-c0_g1_i1,371,0.342318,-0.244094,0.02459,26,2.543776,123,0.070801,false,NA,NA
TR12942-c0_g2_i1,371,0.312668,-0.224138,-0.011765,22,2.554617,101,0.071289,true,0.849673,F56B3.4c
TR12943-c0_g1_i1,350,0.291429,0.215686,0.322581,12,1.693548,39,0.071533,false,NA,NA
TR12944-c0_g1_i1,682,0.403226,-0.003636,0.007371,53,1.91188,213,0.144043,false,NA,NA
TR12945-c0_g1_i1,480,0.439583,-0.165877,-0.063197,38,1.685144,159,0.106934,true,0.300691,F17E5.2
TR12946-c0_g1_i1,237,0.308017,-0.178082,-0.060976,19,3.490698,53,0.050293,false,NA,NA
TR12947-c0_g1_i1,248,0.564516,-0.214286,-0.037037,46,2.440214,82,0.056396,false,NA,NA
TR12948-c0_g1_i1,333,0.465465,-0.006452,0.089888,35,1.940559,106,0.075928,true,0.330237,Y22D7AR.6.2
TR12949-c0_g1_i1,680,0.463235,-0.022222,-0.139726,70,1.919819,178,0.143555,true,0.993197,T22F3.4
TR12949-c0_g2_i1,680,0.463235,-0.028571,-0.139726,70,1.920439,196,0.143799,true,1.003401,T22F3.4
TR12950-c0_g1_i1,410,0.373171,0.084967,-0.027237,30,2.11704,136,0.089111,true,0.271703,Y57A10A.8
TR12951-c0_g1_i1,495,0.339394,0.083333,0.155963,33,2.33124,89,0.107666,false,NA,NA
TR12951-c0_g2_i1,496,0.340726,0.065089,0.149847,31,2.162588,89,0.10791,false,NA,NA
TR12952-c0_g1_i1,354,0.542373,-0.020833,0.08642,52,1.998263,115,0.080322,false,NA,NA
TR12952-c0_g2_i1,354,0.550847,-0.087179,0.09434,52,1.95124,117,0.07959,false,NA,NA
TR12953-c0_g1_i1,942,0.377919,0.0,0.1843,65,1.932521,314,0.189697,true,0.585971,C44C10.4
TR12954-c0_g1_i1,391,0.398977,-0.076923,0.029787,34,2.198082,105,0.088135,false,NA,NA
TR12955-c0_g1_i1,262,0.358779,0.319149,0.22619,18,2.377016,87,0.055664,false,NA,NA
TR12956-c0_g1_i1,384,0.375,0.194444,-0.125,21,1.61668,117,0.082031,true,1.006006,T04B2.8
TR12957-c0_g1_i1,463,0.535637,0.040323,-0.116279,74,2.231907,153,0.103516,true,0.469929,W06H8.6
TR12958-c0_g1_i1,284,0.34507,0.040816,0.107527,16,1.895703,41,0.062012,false,NA,NA
TR12959-c0_g1_i1,275,0.381818,-0.009524,-0.023529,32,3.193033,49,0.058105,false,NA,NA
TR12960-c0_g1_i1,308,0.376623,0.103448,-0.041667,19,1.758413,75,0.071533,true,0.070971,F47E1.4
TR12961-c0_g1_i1,234,0.299145,0.257143,0.329268,5,1.022727,48,0.049805,false,NA,NA
TR12962-c0_g1_i1,549,0.489982,0.271375,-0.178571,63,2.06391,178,0.117188,false,NA,NA
TR12963-c0_g1_i1,520,0.523077,0.051471,-0.048387,63,1.775899,111,0.114258,false,NA,NA
TR12963-c0_g2_i1,519,0.527938,0.072993,-0.036735,63,1.751406,111,0.114502,false,NA,NA
TR12964-c0_g1_i1,487,0.449692,0.13242,-0.126866,57,2.356452,161,0.10376,false,NA,NA
TR12965-c0_g1_i1,298,0.479866,0.006993,-0.16129,30,1.748826,61,0.068115,false,NA,NA
TR12965-c0_g2_i1,298,0.486577,-0.006897,-0.163399,31,1.75761,94,0.068359,false,NA,NA
TR12966-c0_g1_i1,481,0.440748,-0.037736,-0.018587,45,1.929144,159,0.106445,true,0.11301,F35H10.10
TR12967-c0_g1_i1,287,0.515679,0.040541,-0.021583,45,2.362356,95,0.06665,false,NA,NA
TR12968-c0_g1_i1,763,0.360419,-0.018182,-0.020492,53,2.13963,223,0.157471,true,1.003044,F53H4.2.2
TR12968-c0_g2_i1,762,0.360892,-0.010909,-0.014374,53,2.136373,148,0.157471,true,0.989346,F53H4.2.2
TR12969-c0_g1_i1,332,0.46988,0.461538,0.261364,24,1.66416,99,0.057617,true,0.818452,F20B6.7
TR12970-c0_g1_i1,244,0.381148,0.075269,-0.019868,19,2.156279,56,0.056152,true,0.214646,C30F12.3
TR12970-c0_g2_i1,244,0.372951,0.318681,0.058824,20,2.623656,34,0.055176,false,NA,NA
TR12971-c0_g1_i1,380,0.336842,-0.015625,0.063492,16,1.484737,117,0.084961,true,0.211826,C26D10.6a
TR12972-c0_g1_i1,447,0.541387,-0.024793,0.15122,82,2.505057,134,0.100586,false,NA,NA
TR12972-c0_g2_i1,446,0.524664,-0.034188,0.075472,79,2.576903,148,0.098633,false,NA,NA
TR12973-c0_g1_i1,295,0.332203,0.122449,-0.076142,15,1.871036,82,0.061523,true,0.083576,T22G5.3
TR12974-c0_g1_i1,354,0.392655,-0.05036,0.106977,30,2.204234,78,0.081543,false,NA,NA
TR12975-c0_g1_i1,308,0.412338,0.007874,0.060773,18,1.375,95,0.069824,true,0.530938,Y45F10D.11b
TR12975-c0_g2_i1,307,0.407166,-0.024,0.10989,18,1.415471,95,0.070068,false,NA,NA
TR12976-c0_g1_i1,426,0.410798,0.222857,-0.067729,29,1.697911,98,0.091553,false,NA,NA
TR12977-c0_g1_i1,506,0.442688,-0.008929,-0.021277,47,1.896038,118,0.111572,true,0.260694,Y26E6A.2
TR12978-c0_g1_i1,677,0.38257,-0.057915,-0.004785,25,1.012624,66,0.144287,false,NA,NA
TR12979-c0_g1_i1,235,0.382979,0.088889,0.006897,17,1.988552,45,0.05249,false,NA,NA
TR12979-c0_g2_i1,235,0.382979,0.088889,0.02069,17,1.988552,45,0.051514,false,NA,NA
TR12980-c0_g1_i1,319,0.360502,-0.043478,-0.019608,16,1.546667,105,0.070557,true,0.297653,K07C5.5a
TR12981-c0_g1_i1,280,0.364286,-0.078431,-0.269663,23,2.491296,93,0.064697,false,NA,NA
TR12982-c0_g1_i1,571,0.460595,0.148289,-0.077922,53,1.789439,188,0.123779,true,0.323059,T21B6.1.2
TR12983-c0_g1_i1,279,0.369176,-0.067961,0.068182,25,2.642045,36,0.05957,false,NA,NA
TR12983-c0_g2_i1,280,0.382143,0.065421,-0.00578,27,2.652632,34,0.061035,false,NA,NA
TR12984-c0_g1_i1,387,0.366925,0.15493,0.134694,24,1.887805,128,0.084961,false,NA,NA
TR12985-c0_g1_i1,621,0.439614,-0.040293,-0.097701,55,1.836093,112,0.136963,true,0.162542,Y76A2B.3
TR12986-c0_g1_i1,1061,0.414703,0.118182,0.040258,93,2.067576,337,0.212891,true,0.535979,H27M09.1
TR12987-c0_g1_i1,568,0.34331,0.05641,-0.008043,33,1.97805,123,0.114502,false,NA,NA
TR12987-c0_g1_i2,508,0.320866,0.116564,0.008696,26,2.015873,67,0.102783,false,NA,NA
TR12988-c0_g1_i1,474,0.341772,-0.135802,-0.121795,24,1.76646,157,0.098389,true,0.411662,R09F10.1
TR12989-c0_g1_i1,506,0.363636,-0.032609,-0.037267,36,2.154465,31,0.109375,false,NA,NA
TR12989-c0_g2_i1,505,0.358416,0.049724,-0.030864,33,2.03978,49,0.110352,false,NA,NA
TR12990-c0_g1_i1,350,0.377143,0.181818,-0.055046,20,1.661918,116,0.07666,true,0.230112,C08B11.2
TR12991-c0_g1_i1,364,0.296703,-0.037037,-0.15625,15,1.875,36,0.073242,false,NA,NA
TR12991-c0_g2_i1,365,0.378082,0.15942,-0.030837,21,1.65194,52,0.081787,false,NA,NA
TR12992-c0_g1_i1,429,0.370629,0.283019,0.251852,38,2.803922,79,0.075928,false,NA,NA
TR12993-c0_g1_i1,710,0.457746,-0.046154,0.163636,70,1.886148,236,0.153809,true,0.755342,ZK1058.9a
TR12994-c0_g1_i1,326,0.368098,-0.133333,0.145631,24,2.21267,58,0.068604,false,NA,NA
TR12995-c0_g1_i1,336,0.455357,-0.215686,-0.136612,37,2.227957,84,0.078857,false,NA,NA
TR12996-c0_g1_i1,248,0.435484,0.0,0.014286,30,2.55144,82,0.056885,false,NA,NA
TR12997-c0_g1_i1,532,0.396617,0.127962,-0.065421,42,2.040921,177,0.114258,true,0.444726,C30F12.6
