name,p_seq_true,bridges,length,fragments_mapped,both_mapped,properpair,good,bases_uncovered,p_not_segmented
TR16452_c0_g1_i1,0.866165,0,288,10,8,8,3,3,0.962927
TR16453_c0_g1_i1,0.942857,0,273,6,5,5,3,0,0.888108
TR16454_c0_g1_i1,0.946429,1,323,5,5,3,3,0,0.975679
TR16455_c0_g1_i1,0.889796,0,263,4,3,3,2,0,0.830922
TR16456_c0_g1_i1,0.815126,0,393,9,7,7,4,0,0.913082
TR16457_c0_g1_i1,0.476923,0,386,11,7,7,4,7,0.278023
TR16458_c0_g1_i1,0.296579,0,289,20,5,5,2,0,0.388866
TR16459_c0_g1_i1,0.446862,0,339,11,4,4,3,0,0.267958
TR16460_c0_g1_i1,0.890476,0,287,3,3,3,2,48,0.992704
TR16461_c0_g1_i1,0.679365,0,263,10,6,6,1,0,0.6448
TR16462_c0_g1_i1,0.710714,0,271,9,9,9,2,1,0.872357
TR16463_c0_g1_i1,0.65,0,246,7,4,4,2,0,0.42083
TR16464_c0_g1_i1,0.845113,0,257,10,10,9,4,0,0.939504
TR16465_c0_g1_i1,0.708571,0,226,4,4,4,2,24,0.903241
TR16466_c0_g1_i1,0.995238,0,295,3,3,3,3,0,0.985068
TR16467_c0_g1_i1,0.991837,0,224,4,3,3,1,0,0.56942
TR16468_c0_g1_i1,0.942857,0,230,3,3,3,2,0,0.990564
TR16469_c0_g1_i1,0.78,0,260,4,4,4,1,0,0.954139
TR16470_c0_g1_i1,0.451303,0,248,4,3,3,1,0,0.421175
TR16471_c0_g1_i1,0.939683,0,250,5,5,4,4,0,0.920604
TR16472_c0_g1_i1,0.893878,0,251,8,7,6,4,12,0.947233
TR16473_c0_g1_i1,0.355936,6,339,35,17,10,5,1,0.285212
TR16474_c0_g1_i1,0.842857,0,239,3,3,3,1,0,0.97168
TR16475_c0_g1_i1,0.914286,0,237,2,2,2,1,0,0.985044
TR16476_c0_g1_i1,0.928571,0,338,4,4,4,2,0,0.980853
TR16477_c0_g1_i1,0.910476,0,256,8,7,7,3,0,0.960087
TR16478_c0_g1_i1,0.346083,2,269,26,8,6,3,0,0.0622773
TR16479_c0_g1_i1,0.663736,0,259,9,5,4,3,0,0.914776
TR16480_c0_g1_i1,0.802381,0,240,7,5,5,3,0,0.946959
TR16481_c0_g1_i1,0.534694,0,247,7,4,3,1,0,0.710952
TR16482_c0_g1_i1,0.779592,0,248,4,3,3,2,0,0.981302
TR16483_c0_g1_i1,0.805195,0,271,5,4,4,3,0,0.956723
TR16484_c0_g1_i1,0.977143,2,242,9,9,6,4,0,0.820563
TR16485_c0_g1_i1,0.492115,5,234,86,46,41,1,0,0.0758177
TR16486_c0_g1_i1,0.957143,0,309,6,4,4,4,0,0.937085
TR16487_c0_g1_i1,0.967857,0,371,5,3,3,2,0,0.993017
TR16488_c0_g1_i1,0.666667,0,246,2,2,2,1,86,0.92108
TR16489_c0_g1_i1,0.882143,0,230,4,4,4,1,0,0.964785
TR16490_c0_g1_i1,0.895238,0,263,5,5,4,3,0,0.962914
TR16491_c0_g1_i1,0.914286,0,236,4,4,3,1,0,0.958442
TR16492_c0_g1_i1,0.909091,0,225,6,5,5,3,0,0.946599
TR16493_c0_g1_i1,0.966667,0,230,3,3,3,2,0,0.980096
TR16494_c0_g1_i1,0.815873,0,225,5,5,4,3,0,0.917912
TR16495_c0_g1_i1,0.742857,0,235,5,4,4,1,0,0.495221
TR16496_c0_g1_i1,0.49146,0,349,14,11,11,4,0,0.0735154
TR16497_c0_g1_i1,0.880519,0,288,5,5,5,2,0,0.905892
TR16498_c0_g1_i1,0.808163,0,253,4,3,3,2,0,0.956821
TR16499_c0_g1_i1,0.877922,1,273,7,5,4,3,0,0.896522
TR16500_c0_g1_i1,1,0,227,3,2,2,1,11,0.993255
TR16501_c0_g1_i1,0.860317,0,277,4,4,4,2,0,0.981413
TR16502_c0_g1_i1,0.4125,0,247,12,5,5,3,0,0.57942
TR16503_c0_g1_i1,0.850794,0,259,5,4,4,1,0,0.962689
TR16504_c0_g1_i1,0.874286,1,232,3,3,2,1,0,0.991058
TR16505_c0_g1_i1,0.520147,1,335,36,17,14,6,0,0.355948
TR16506_c0_g1_i1,0.914286,0,515,0,0,0,0,350,0.996915
TR16506_c0_g1_i2,0.887075,7,550,17,15,15,3,9,0.961755
TR16506_c0_g1_i3,0.971429,0,550,1,1,1,0,451,0.996915
TR16506_c0_g1_i4,0.953061,0,515,6,6,6,3,51,0.670566
TR16507_c0_g1_i1,0.542803,26,342,33,26,24,0,2,0.110087
TR16507_c0_g1_i2,0.543548,2,343,6,4,3,0,5,0.529041
TR16508_c0_g1_i1,0.946032,0,290,1,1,1,1,107,0.920697
TR16508_c0_g2_i1,0.863736,2,290,5,4,3,1,0,0.821807
TR16509_c0_g1_i1,0.947619,0,229,6,6,6,3,0,0.881804
TR16510_c0_g1_i1,0.726984,3,389,3,3,3,0,95,0.987445
TR16510_c0_g2_i1,0.857143,3,389,4,4,3,0,88,0.994121
TR16511_c0_g1_i1,0.985714,0,300,8,8,8,6,0,0.846309
TR16512_c0_g1_i1,0.793878,0,277,7,5,4,3,0,0.965663
TR16513_c0_g1_i1,0.904762,0,314,7,7,7,5,0,0.96322
TR16514_c0_g1_i1,0.886096,5,1007,794,794,787,469,4,0.796345
TR16514_c0_g2_i1,0.871936,1,1007,228,222,215,133,9,0.647476
TR16515_c0_g1_i1,0.905539,0,607,25,23,22,13,5,0.932248
TR16516_c0_g1_i1,0.802971,15,610,507,490,445,216,0,0.835528
TR16517_c0_g1_i1,0.946032,0,225,5,4,4,3,0,0.948039
TR16518_c0_g1_i1,0.847414,15,607,850,697,635,347,0,0.405848
TR16519_c0_g1_i1,0.916256,1,502,14,14,13,9,0,0.820332
TR16520_c0_g1_i1,0.805232,21,546,1004,948,804,454,3,0.831218
TR16521_c0_g1_i1,0.961905,1,316,3,2,2,0,33,0.992992
TR16521_c0_g2_i1,0.861905,3,316,7,7,6,2,30,0.879066
TR16522_c0_g1_i1,0.887879,0,730,30,30,30,19,0,0.923215
TR16522_c0_g2_i1,0.874194,0,627,30,29,28,19,99,0.452182
TR16523_c0_g1_i1,0.842766,3,629,61,58,55,33,1,0.879388
TR16523_c0_g2_i1,0.84736,4,629,72,68,65,38,7,0.796668
TR16523_c0_g3_i1,0.84782,5,630,45,43,37,22,43,0.93141
TR16523_c0_g4_i1,0.860099,0,630,12,10,9,6,194,0.917504
TR16524_c0_g1_i1,0.900493,1,465,9,7,7,3,9,0.819438
TR16524_c0_g2_i1,0.890476,0,466,4,4,3,2,205,0.643486
TR16525_c0_g1_i1,0.851163,0,353,20,19,19,9,0,0.630166
TR16526_c0_g1_i1,0.861631,25,535,861,813,714,436,13,0.829385
TR16526_c0_g2_i1,0.850919,10,226,205,172,137,82,0,0.477135
TR16527_c0_g1_i1,0.841044,38,330,176,167,157,73,0,0.700332
TR16527_c0_g2_i1,0.807697,15,330,211,206,181,101,0,0.741888
TR16528_c0_g1_i1,0.933083,0,532,22,17,16,11,0,0.952961
TR16529_c0_g1_i1,0.645238,0,314,6,5,5,1,60,0.667795
TR16529_c0_g1_i2,0.854966,8,770,723,653,584,347,0,0.499509
TR16529_c0_g2_i1,0.874937,21,298,25,24,21,1,3,0.668062
TR16529_c0_g2_i2,0.878968,13,299,26,17,14,1,4,0.160593
TR16530_c0_g1_i1,1,0,281,0,0,0,0,281,0.997424
TR16530_c0_g2_i1,1,0,281,2,1,1,1,13,0.98594
TR16531_c0_g1_i1,0.788177,2,281,8,8,7,2,10,0.895111
TR16531_c0_g2_i1,0.828571,1,280,1,1,0,0,207,0.997424
TR16532_c0_g1_i1,0.943537,1,506,23,21,19,12,0,0.913914
TR16533_c0_g1_i1,0.853439,0,309,30,23,23,9,7,0.86779
TR16534_c0_g1_i1,0.845714,2,437,2,2,2,0,322,0.330703
TR16534_c0_g2_i1,0.863158,13,436,18,15,13,0,0,0.895869
TR16535_c0_g1_i1,0.851786,1,361,60,58,49,25,0,0.786622
TR16536_c0_g1_i1,0.820948,22,312,1109,1061,925,510,3,0.72088
TR16536_c0_g2_i1,0.801151,19,312,471,457,390,192,3,0.752852
TR16537_c0_g1_i1,0.836288,36,616,1343,1294,1206,584,0,0.56161
TR16538_c0_g1_i1,0.814431,364,240,1647,1378,1036,353,1,0.126198
TR16538_c0_g2_i1,0.823754,338,240,1751,1453,1010,371,4,0.121534
TR16539_c0_g1_i1,0.799165,62,434,813,709,585,338,0,0.811762
TR16540_c0_g1_i1,0.915306,0,458,15,14,13,9,0,0.90404
TR16541_c0_g1_i1,0.869623,7,1012,1091,1055,969,545,0,0.756534
TR16542_c0_g1_i1,0.870807,1,387,35,32,31,17,32,0.822185
TR16543_c0_g1_i1,0.864157,83,405,322,310,287,121,0,0.668037
TR16543_c0_g2_i1,0.90559,30,406,36,31,30,1,5,0.828831
TR16544_c0_g1_i1,0.854359,9,927,748,743,733,428,73,0.32046
TR16544_c0_g2_i1,0.863158,14,928,817,794,737,438,0,0.3207
TR16545_c0_g1_i1,0.932468,2,323,3,3,3,1,0,0.970583
TR16545_c0_g2_i1,1,0,322,0,0,0,0,228,0.997424
TR16546_c0_g1_i1,0.918919,0,233,18,18,17,13,0,0.30894
TR16547_c0_g1_i1,0.872906,0,295,15,14,14,6,0,0.880422
TR16548_c0_g1_i1,0.841304,156,495,8549,6758,6169,3110,0,0.519958
TR16548_c1_g1_i1,0.907692,3,334,3,3,2,0,19,0.988742
TR16548_c1_g2_i1,0.806612,48,348,50,48,48,0,9,0.86559
TR16548_c1_g3_i1,0.734406,10,365,19,18,14,5,0,0.658413
TR16548_c1_g4_i1,0.868947,8,505,432,412,370,220,0,0.669634
TR16548_c1_g5_i1,0.647321,0,371,17,13,8,3,11,0.672263
TR16549_c0_g1_i1,0.764537,51,630,683,672,616,306,0,0.578021
TR16549_c0_g1_i2,0.773464,18,630,381,335,275,134,0,0.818926
TR16550_c0_g1_i1,0.875668,49,712,1315,1282,1200,813,11,0.293712
TR16550_c0_g2_i1,0.871489,47,712,1499,1386,1284,853,0,0.631214
TR16551_c0_g1_i1,0.815012,27,242,248,235,226,97,12,0.810264
TR16551_c0_g2_i1,0.852677,63,242,1690,1619,1466,777,1,0.539234
TR16552_c6_g1_i1,0.91834,62,742,16119,16096,16043,10320,0,0.50168
TR16552_c6_g2_i1,0.918053,1996,742,300683,297201,292231,186659,0,0.563012
TR16553_c0_g1_i1,0.421429,0,383,19,7,7,2,0,0.234674
TR16554_c0_g1_i1,0.875862,0,689,89,85,79,46,0,0.818452
TR16555_c0_g1_i1,0.74898,0,326,7,7,6,2,62,0.91695
TR16555_c0_g2_i1,0.758095,0,326,7,5,4,1,21,0.954566
TR16556_c0_g1_i1,0.726531,1,258,14,12,9,4,0,0.933595
TR16557_c0_g1_i1,0.963265,0,388,11,11,10,8,0,0.89255
TR16558_c0_g1_i1,0.892022,1,551,38,38,35,25,0,0.853281
TR16559_c0_g1_i1,0.946286,0,247,14,12,11,8,0,0.146775
TR16560_c0_g1_i1,0.990476,0,268,0,0,0,0,151,0.798616
TR16560_c0_g2_i1,0.819048,8,294,8,8,7,0,37,0.956811
TR16560_c0_g3_i1,0.682353,3,326,9,6,5,1,0,0.820367
TR16561_c0_g1_i1,0.826531,0,561,21,20,20,9,10,0.887416
TR16561_c0_g2_i1,0.805442,0,562,12,10,8,3,83,0.9865
TR16562_c0_g1_i1,0.844505,0,416,26,25,23,16,0,0.922236
TR16563_c0_g1_i1,0.768571,3,464,6,5,3,1,8,0.936119
TR16563_c0_g2_i1,0.833333,4,464,13,11,9,4,16,0.850765
TR16564_c0_g1_i1,0.862447,61,510,103,102,101,17,17,0.71249
TR16564_c0_g2_i1,0.850486,120,510,292,273,249,65,0,0.449428
TR16565_c0_g1_i1,0.841458,8,875,466,450,433,263,37,0.480191
TR16565_c0_g2_i1,0.843073,4,875,446,421,379,211,0,0.115942
TR16566_c0_g1_i1,0.712821,0,342,20,15,12,2,12,0.697485
TR16567_c0_g1_i1,0.785984,12,298,13,13,13,0,23,0.569687
TR16567_c0_g2_i1,0.833016,7,299,13,10,5,0,21,0.95388
TR16568_c0_g1_i1,0.824003,14,429,769,738,635,316,0,0.670896
TR16569_c0_g1_i1,0.800316,93,748,351,332,277,123,4,0.888982
TR16569_c0_g1_i2,0.772532,213,266,326,285,192,4,1,0.712947
TR16570_c0_g1_i1,0.932571,0,352,13,11,11,6,0,0.809572
TR16571_c0_g1_i1,0.97619,0,235,3,3,3,2,0,0.959909
TR16572_c0_g1_i1,0.837594,0,255,9,9,9,3,0,0.440981
TR16573_c0_g1_i1,0.769388,33,267,49,46,38,9,2,0.783549
TR16573_c0_g2_i1,0.735165,16,302,29,22,16,2,11,0.781919
TR16573_c0_g3_i1,0.704762,8,401,32,29,26,8,1,0.830223
TR16574_c0_g1_i1,0.821139,6,591,262,252,223,124,20,0.75174
TR16574_c0_g2_i1,0.872365,11,591,736,719,635,368,0,0.774194
TR16575_c0_g1_i1,0.672321,0,297,12,11,10,6,0,0.107871
TR16576_c0_g1_i1,0.87046,2,738,408,406,404,260,0,0.493756
TR16576_c0_g2_i1,0.846599,7,738,200,196,181,103,8,0.18695
TR16577_c0_g1_i1,0.844441,6,677,1282,1277,1271,691,24,0.686184
TR16577_c0_g2_i1,0.839838,24,677,760,742,703,394,24,0.651381
TR16578_c0_g1_i1,0.871457,4,405,248,232,209,127,7,0.156941
TR16578_c0_g2_i1,0.882169,8,406,438,413,358,221,10,0.415014
TR16579_c0_g1_i1,0.90559,4,432,20,19,17,9,130,0.375252
TR16579_c0_g2_i1,0.860317,7,433,19,18,15,6,23,0.542546
TR16580_c0_g1_i1,0.977143,0,324,5,5,5,3,0,0.979143
TR16581_c0_g1_i1,0.773399,25,289,25,25,25,0,25,0.869079
TR16581_c0_g2_i1,0.754643,36,326,37,37,34,0,8,0.708367
TR16581_c0_g3_i1,0.796844,47,428,59,55,48,3,4,0.684399
TR16581_c0_g3_i2,0.824574,82,427,137,120,98,12,1,0.818847
TR16581_c0_g4_i1,0.815065,0,362,19,19,19,10,68,0.573171
TR16582_c0_g1_i1,0.855429,0,281,24,22,20,13,5,0.834371
TR16583_c0_g1_i1,0.866327,0,416,14,14,13,6,0,0.922298
TR16584_c0_g1_i1,0.867532,13,876,1302,1265,1171,699,0,0.825872
TR16585_c0_g1_i1,0.835854,0,630,53,50,45,18,0,0.868426
TR16586_c0_g1_i1,0.826399,290,501,534,480,381,78,6,0.0947306
TR16586_c0_g1_i2,0.861561,368,501,506,486,422,58,7,0.73935
TR16587_c0_g1_i1,0.969231,0,235,7,7,6,5,0,0.936258
TR16588_c0_g1_i1,0.926786,0,379,8,8,8,5,0,0.767182
TR16589_c0_g1_i1,0.985714,0,290,1,1,1,1,202,0.995213
TR16589_c0_g2_i1,0.939683,0,291,3,3,2,2,31,0.896916
TR16590_c0_g1_i1,0.869328,2,956,32,31,29,16,0,0.939428
TR16590_c0_g2_i1,0.827273,0,955,24,21,18,13,30,0.986618
TR16591_c0_g1_i1,0.946653,0,431,73,72,68,47,0,0.75369
TR16592_c0_g1_i1,0.907143,0,245,6,6,6,2,0,0.959532
TR16593_c0_g1_i1,0.867857,0,235,8,8,8,4,0,0.921036
TR16594_c0_g1_i1,0.819256,199,487,724,671,605,228,4,0.394024
TR16594_c0_g1_i2,0.837749,378,486,569,531,481,67,3,0.762264
TR16594_c0_g1_i3,0.779592,38,243,74,63,43,10,8,0.391242
TR16595_c0_g1_i1,1,0,295,0,0,0,0,201,0.997424
TR16595_c0_g1_i2,0.957143,0,294,0,0,0,0,185,0.993709
TR16595_c0_g1_i3,0.846429,4,405,4,4,4,0,4,0.949906
TR16595_c0_g1_i4,0.92381,2,404,2,2,2,0,133,0.996119
TR16596_c0_g1_i1,0.812392,21,276,171,167,125,66,0,0.719549
TR16597_c0_g1_i1,0.851128,0,486,19,18,18,7,0,0.877184
TR16598_c0_g1_i1,0.855645,69,1722,4771,4756,4671,2629,7,0.660792
TR16598_c0_g1_i2,0.850114,15,1723,498,489,441,245,49,0.896334
TR16599_c0_g1_i1,0.892437,0,355,16,16,15,8,0,0.964051
TR16600_c0_g1_i1,0.847525,31,425,104,101,87,35,17,0.839168
TR16600_c0_g2_i1,0.861765,139,425,489,468,434,210,11,0.709954
TR16601_c0_g1_i1,0.904969,1,760,23,23,22,13,0,0.711419
TR16602_c0_g1_i1,0.85119,0,360,12,11,11,5,0,0.941553
TR16603_c0_g1_i1,0.902256,0,292,10,8,8,3,0,0.912696
TR16604_c0_g1_i1,0.918367,0,278,4,4,3,3,0,0.972961
TR16605_c0_g1_i1,0.890476,1,327,11,10,7,6,0,0.954107
TR16606_c0_g1_i1,0.571429,0,781,0,0,0,0,694,0.997424
TR16606_c0_g2_i1,1,0,782,0,0,0,0,782,0.997424
TR16606_c0_g3_i1,1,0,790,0,0,0,0,790,0.997424
TR16606_c0_g4_i1,0.800989,1,801,92,91,90,50,12,0.902997
TR16606_c0_g5_i1,0.799153,0,783,314,312,312,182,32,0.90497
TR16606_c0_g6_i1,0.759271,0,786,19,18,17,9,95,0.983704
TR16607_c0_g1_i1,0.845492,8,535,806,742,654,417,0,0.879064
TR16608_c0_g1_i1,0.964835,0,251,7,7,6,6,0,0.881357
TR16609_c0_g1_i1,0.792,0,251,14,10,10,8,7,0.879985
TR16610_c0_g1_i1,1,0,269,0,0,0,0,87,0.997424
TR16610_c0_g2_i1,0.897959,4,338,10,5,4,1,18,0.877138
TR16610_c0_g3_i1,0.853247,0,339,10,9,9,4,0,0.945139
TR16611_c0_g1_i1,0.861224,0,303,27,27,24,12,0,0.944828
TR16612_c0_g1_i1,0.871281,8,832,751,744,734,429,0,0.520644
TR16612_c0_g2_i1,0.850855,14,832,335,327,288,159,33,0.406944
TR16613_c0_g1_i1,0.89619,0,547,32,30,28,16,0,0.918347
TR16614_c0_g1_i1,0.881955,0,387,18,18,17,12,0,0.876581
TR16615_c0_g1_i1,0.730857,11,1065,889,841,755,422,25,0.561555
TR16616_c0_g1_i1,0.771891,99,423,118,116,95,4,21,0.54499
TR16616_c0_g2_i1,0.818919,23,424,31,30,23,2,56,0.836948
TR16617_c0_g1_i1,0.826786,0,305,8,8,7,3,0,0.941492
TR16618_c0_g1_i1,0.879762,1,375,13,13,11,4,0,0.92344
TR16619_c0_g1_i1,0.895918,0,242,7,7,7,1,0,0.894018
TR16620_c0_g1_i1,0.92437,0,552,8,8,8,6,145,0.112175
TR16620_c0_g2_i1,0.874436,0,640,17,16,16,10,79,0.884294
TR16620_c0_g2_i2,0.806122,0,640,15,12,9,6,199,0.637405
TR16621_c0_g1_i1,0.946667,1,317,7,7,7,4,53,0.566718
TR16621_c0_g1_i2,0.85348,2,339,18,17,14,5,11,0.831646
TR16622_c0_g1_i1,0.838095,0,548,1,1,1,0,387,0.996913
TR16622_c0_g2_i1,0.948949,229,564,934,932,931,471,20,0.726418
TR16622_c0_g3_i1,0.968571,73,554,182,182,182,72,115,0.951687
TR16622_c0_g4_i1,1,0,550,0,0,0,0,550,0.997424
TR16622_c0_g5_i1,1,0,555,0,0,0,0,555,0.997424
TR16622_c0_g6_i1,0.828571,1,551,2,2,2,0,396,0.99691
TR16622_c0_g7_i1,1,0,544,0,0,0,0,544,0.997424
TR16622_c0_g8_i1,1,0,550,1,1,1,1,446,0.996914
TR16622_c0_g9_i1,0.848005,0,562,80,80,80,47,31,0.884483
TR16622_c0_g10_i1,0.853019,0,545,254,254,254,160,9,0.925371
TR16622_c0_g11_i1,0.758333,0,553,6,6,6,3,117,0.994258
TR16622_c0_g12_i1,0.942857,0,543,0,0,0,0,493,0.997424
TR16622_c0_g13_i1,1,0,552,0,0,0,0,552,0.997424
TR16622_c0_g14_i1,0.142857,0,554,0,0,0,0,473,0.997424
TR16622_c0_g15_i1,0.219048,0,559,0,0,0,0,319,0.997424
TR16622_c0_g16_i1,0.4,0,549,0,0,0,0,459,0.997424
TR16622_c0_g17_i1,1,0,547,0,0,0,0,547,0.997424
TR16622_c0_g18_i1,0.228571,0,546,0,0,0,0,465,0.997424
TR16622_c0_g19_i1,1,0,553,0,0,0,0,553,0.997424
TR16623_c0_g1_i1,0.946218,0,509,9,9,8,7,0,0.978704
TR16624_c0_g1_i1,0.880774,25,441,79,74,64,28,15,0.660923
TR16624_c0_g2_i1,0.819449,320,435,320,320,318,0,10,0.833091
TR16624_c0_g3_i1,0.810752,222,438,222,222,222,0,11,0.807311
TR16624_c0_g4_i1,1,0,434,0,0,0,0,434,0.997424
TR16624_c0_g5_i1,1,0,439,0,0,0,0,439,0.997424
TR16624_c0_g6_i1,0.342857,0,437,0,0,0,0,349,0.997424
TR16624_c0_g7_i1,0.971429,0,430,1,0,0,0,338,0.997424
TR16624_c0_g8_i1,0.557143,0,443,1,0,0,0,146,0.996669
TR16624_c0_g9_i1,1,0,440,0,0,0,0,440,0.997424
TR16624_c0_g10_i1,0.72381,4,436,5,4,4,0,13,0.932677
TR16624_c0_g11_i1,0.826324,4,442,40,35,31,19,19,0.0817941
TR16625_c0_g1_i1,0.903666,0,919,56,54,52,31,0,0.936447
TR16626_c0_g1_i1,0.853416,0,380,11,10,9,6,12,0.834219
TR16627_c0_g1_i1,0.878645,0,606,42,42,41,23,62,0.894391
TR16627_c0_g2_i1,0.866145,10,605,441,431,396,231,0,0.756801
TR16628_c0_g1_i1,0.828011,0,492,28,23,22,14,0,0.459944
TR16629_c0_g1_i1,0.992208,0,226,6,6,5,5,0,0.726646
TR16630_c0_g1_i1,0.926531,0,291,7,7,7,3,0,0.943127
TR16631_c0_g1_i1,0.881905,3,378,5,5,4,2,78,0.297999
TR16631_c0_g2_i1,0.884694,15,378,20,18,13,2,4,0.873056
TR16632_c0_g1_i1,0.900408,0,443,18,17,17,8,0,0.889019
TR16633_c0_g1_i1,0.78,1,308,5,5,5,1,0,0.9068
TR16633_c0_g2_i1,0.833766,1,308,1,1,0,0,128,0.972588
TR16634_c1_g1_i1,0.86554,4,942,364,362,358,203,12,0.707676
TR16634_c1_g2_i1,0.861476,10,942,1119,1094,1006,580,7,0.765353
TR16635_c0_g1_i1,0.893506,1,337,12,12,10,4,0,0.880952
TR16636_c0_g1_i1,0.910084,0,554,35,34,33,20,19,0.873138
TR16637_c0_g1_i1,0.872527,0,276,7,7,6,4,4,0.931743
TR16638_c0_g1_i1,0.87381,0,279,6,6,6,4,0,0.949039
TR16639_c0_g1_i1,0.889286,0,362,24,24,24,13,8,0.920981
TR16640_c0_g1_i1,0.984416,0,231,6,5,5,3,0,0.948697
TR16641_c0_g1_i1,0.840922,27,311,57,51,43,8,6,0.568821
TR16641_c0_g2_i1,0.862622,10,311,31,28,23,8,0,0.369122
TR16642_c0_g1_i1,0.822916,312,452,426,394,349,24,0,0.514009
TR16642_c0_g1_i2,0.861948,48,453,72,65,51,3,0,0.541574
TR16643_c0_g1_i1,0.850794,3,358,4,4,4,1,20,0.905547
TR16643_c0_g2_i1,0.93545,7,358,12,10,10,2,0,0.58157
TR16644_c0_g1_i1,0.739286,3,258,3,3,3,0,42,0.668917
TR16644_c0_g2_i1,0.828571,0,258,0,0,0,0,124,0.997191
TR16645_c0_g1_i1,1,0,345,0,0,0,0,251,0.997424
TR16645_c0_g2_i1,0.9,4,346,7,4,4,0,4,0.891095
TR16646_c0_g1_i1,0.83956,0,267,7,7,6,2,0,0.944323
TR16647_c0_g1_i1,0.914286,0,549,14,14,12,9,0,0.962017
TR16648_c0_g1_i1,0.790226,0,373,18,16,15,9,3,0.929547
TR16649_c0_g1_i1,0.952941,0,386,9,8,8,7,0,0.956885
TR16650_c0_g1_i1,0.855357,0,599,33,33,31,15,0,0.906341
TR16651_c0_g1_i1,0.877922,0,407,10,10,10,6,10,0.92224
TR16652_c0_g1_i1,0.917143,0,278,10,10,10,5,0,0.922098
TR16653_c0_g1_i1,0.858338,14,616,1197,1167,1055,585,0,0.480132
TR16654_c0_g1_i1,0.87415,0,641,21,21,20,14,0,0.957818
TR16655_c0_g1_i1,0.982143,0,697,12,12,12,11,0,0.964833
TR16656_c0_g1_i1,0.978571,0,372,6,6,6,4,0,0.949821
TR16657_c0_g1_i1,0.838095,1,539,27,26,26,9,3,0.954386
TR16657_c0_g2_i1,0.990476,1,539,1,1,1,0,324,0.997047
TR16658_c0_g1_i1,0.891729,0,284,10,9,9,5,10,0.960116
TR16659_c0_g1_i1,0.981633,0,323,7,7,7,6,0,0.968602
TR16660_c0_g1_i1,0.807937,1,545,22,22,21,6,0,0.611093
TR16660_c0_g2_i1,0.942857,1,546,1,1,1,0,449,0.997424
TR16661_c0_g1_i1,0.763066,0,281,20,16,13,6,12,0.922056
TR16662_c0_g1_i1,0.881633,11,548,98,92,85,39,0,0.232239
TR16662_c0_g2_i1,0.945055,13,548,68,64,60,36,10,0.175311
TR16663_c0_g1_i1,0.814452,6,413,86,81,63,33,29,0.0647851
TR16663_c0_g2_i1,0.876178,12,663,384,361,319,191,5,0.400391
TR16664_c0_g1_i1,0.881773,7,373,9,9,8,2,12,0.81764
TR16664_c0_g2_i1,0.872381,11,374,21,19,15,5,9,0.649651
TR16665_c0_g1_i1,0.867702,0,361,24,24,22,12,0,0.922693
TR16666_c0_g1_i1,0.841109,125,419,212,175,164,28,0,0.869783
TR16666_c0_g1_i2,0.833464,26,420,51,39,33,6,2,0.768584
TR16667_c0_g1_i1,0.848052,0,404,22,22,20,10,0,0.95164
TR16668_c0_g1_i1,0.9,1,428,2,2,2,0,21,0.977165
TR16668_c0_g2_i1,0.944361,2,427,5,5,5,3,6,0.821898
TR16669_c0_g1_i1,0.858852,9,1213,660,658,646,370,0,0.657596
TR16669_c0_g2_i1,0.85644,27,1257,1275,1246,1149,648,0,0.821735
TR16670_c0_g1_i1,0.757983,0,294,9,8,7,2,16,0.946746
TR16671_c0_g1_i1,0.754887,0,353,11,10,7,3,0,0.951655
TR16672_c0_g1_i1,0.879365,0,353,9,9,8,6,0,0.950243
TR16673_c0_g1_i1,0.79606,24,333,850,799,674,265,0,0.681255
TR16674_c0_g1_i1,0.755795,0,322,25,23,23,7,17,0.863011
TR16675_c0_g1_i1,0.814528,14,275,23,18,15,0,0,0.248944
TR16675_c0_g2_i1,0.766811,25,275,45,33,26,1,27,0.298141
TR16676_c0_g1_i1,0.825579,21,434,891,861,752,387,2,0.739854
TR16676_c0_g2_i1,0.866593,11,497,1448,1377,1287,737,0,0.678341
TR16677_c0_g1_i1,0.595767,0,248,10,8,8,3,0,0.700787
TR16678_c0_g1_i1,0.965079,0,273,9,9,9,7,0,0.885041
TR16679_c0_g1_i1,0.932143,0,333,9,7,7,5,0,0.935249
TR16680_c0_g1_i1,0.848468,28,836,2013,1965,1767,912,2,0.591388
TR16681_c0_g1_i1,0.926531,0,243,2,1,0,1,46,0.972206
TR16681_c0_g2_i1,0.853571,2,243,4,4,3,1,0,0.993421
TR16682_c0_g1_i1,0.653061,0,598,18,15,12,5,2,0.924264
TR16683_c0_g1_i1,0.844538,0,353,17,16,16,6,0,0.688967
TR16684_c0_g1_i1,0.960714,1,239,1,1,1,0,0,0.120975
TR16684_c0_g2_i1,1,1,240,1,1,1,0,153,0.997424
TR16685_c0_g1_i1,1,0,231,0,0,0,0,231,0.997424
TR16685_c0_g2_i1,0.871071,3,740,41,41,33,22,0,0.80203
TR16686_c0_g1_i1,0.928571,0,357,9,9,9,7,0,0.605759
TR16687_c0_g1_i1,0.879337,1,760,59,55,48,27,0,0.778463
TR16688_c0_g1_i1,0.919799,0,461,29,29,28,15,0,0.946855
TR16689_c0_g1_i1,0.760902,0,390,20,18,15,6,0,0.892375
TR16690_c0_g1_i1,0.975824,0,250,7,6,6,4,0,0.879927
