name,p_seq_true,bridges,length,fragments_mapped,both_mapped,properpair,good,bases_uncovered,p_not_segmented
TR9986-c0_g1_i1,0.862338,0,230,14,11,8,3,13,0.902929
TR9987-c0_g1_i1,0.807453,0,284,15,9,7,3,5,0.876176
TR9988-c0_g1_i1,0.933333,0,290,7,6,4,4,19,0.951645
TR9989-c0_g1_i1,0.790909,2,229,13,11,8,5,5,0.315565
TR9989-c0_g2_i1,0.854286,1,229,14,10,7,2,10,0.437975
TR9990-c0_g1_i1,0.833016,0,319,25,23,19,9,0,0.882218
TR9991-c0_g1_i1,0.988571,1,226,3,3,2,1,12,0.991022
TR9992-c0_g1_i1,0.771429,2,298,2,2,2,0,24,0.989854
TR9992-c0_g2_i1,0.95873,3,298,3,3,3,0,54,0.979751
TR9993-c0_g1_i1,0.763025,1,248,19,14,12,6,4,0.87467
TR9994-c0_g1_i1,0.946032,0,225,6,3,3,3,5,0.966664
TR9995-c0_g1_i1,0.92381,0,243,4,2,2,2,0,0.985199
TR9996-c0_g1_i1,0.737143,0,228,6,3,3,2,4,0.954712
TR9997-c0_g1_i1,0.994286,0,254,3,2,2,1,41,0.700486
TR9998-c0_g1_i1,0.971429,0,247,4,3,3,3,0,0.9823
TR9999-c0_g1_i1,0.798095,0,280,8,6,6,2,10,0.97749
TR10000-c0_g1_i1,0.903896,0,227,6,5,5,4,0,0.844235
TR10001-c0_g1_i1,0.778836,0,262,13,12,12,3,2,0.882862
TR10002-c0_g1_i1,0.899379,1,253,8,6,6,2,46,0.724706
TR10002-c0_g2_i1,0.696825,0,254,7,4,2,2,15,0.920308
TR10003-c0_g1_i1,0.836735,0,277,11,11,10,5,2,0.925759
TR10004-c0_g1_i1,0.986466,0,286,10,9,9,6,6,0.933516
TR10005-c0_g1_i1,0.915873,0,300,9,9,9,5,22,0.95974
TR10006-c0_g1_i1,0.939683,0,302,5,5,4,4,40,0.9864
TR10007-c0_g1_i1,0.859524,0,236,6,6,6,2,13,0.942317
TR10008-c0_g1_i1,1,0,232,0,0,0,0,232,0.997424
TR10008-c0_g2_i1,0.892857,1,232,3,1,1,0,18,0.99284
TR10009-c0_g1_i1,0.81978,0,279,7,6,6,2,21,0.954133
TR10010-c0_g1_i1,0.871429,2,289,4,3,3,0,22,0.863414
TR10010-c0_g2_i1,0.79619,2,290,6,4,4,1,2,0.904959
TR10011-c0_g1_i1,0.927473,1,261,7,6,5,3,9,0.939702
TR10012-c0_g1_i1,0.992857,0,302,5,4,3,3,13,0.980595
TR10013-c0_g1_i1,0.922078,0,248,5,5,5,4,30,0.920351
TR10014-c0_g1_i1,0.906122,0,243,4,4,3,2,31,0.970655
TR10015-c0_g1_i1,0.642017,0,252,9,6,4,3,0,0.933468
TR10016-c0_g1_i1,0.942857,0,236,1,1,1,0,135,0.725272
TR10016-c0_g2_i1,1,0,235,2,1,1,1,55,0.973611
TR10017-c0_g1_i1,0.834921,0,226,5,4,4,3,13,0.983504
TR10018-c0_g1_i1,0.808163,0,227,5,3,2,1,3,0.964877
TR10019-c0_g1_i1,1,0,227,5,3,3,3,22,0.971549
TR10020-c0_g1_i1,1,0,238,3,2,2,2,23,0.796737
TR10021-c0_g1_i1,0.84898,0,229,7,7,7,3,12,0.928184
TR10022-c0_g1_i1,0.657143,0,239,1,1,0,1,124,0.996081
TR10022-c0_g2_i1,0.825974,2,239,6,5,2,1,0,0.905012
TR10023-c0_g1_i1,0.86332,0,295,18,16,16,11,4,0.875708
TR10024-c0_g1_i1,0.900493,0,278,14,14,14,6,20,0.932249
TR10025-c0_g1_i1,0.790476,0,289,5,4,3,2,31,0.729091
TR10026-c0_g1_i1,0.846859,0,1398,269,257,220,117,21,0.933997
TR10027-c0_g1_i1,0.692857,0,259,7,4,4,2,1,0.808976
TR10028-c0_g1_i1,0.994558,0,333,11,10,10,8,53,0.922004
TR10029-c0_g1_i1,0.792857,0,241,7,5,5,1,17,0.941794
TR10030-c0_g1_i1,0.793103,0,276,16,14,11,2,2,0.884241
TR10031-c0_g1_i1,0.850794,0,252,6,4,3,3,20,0.967506
TR10032-c0_g1_i1,0.822857,1,267,6,5,4,1,3,0.735264
TR10033-c0_g1_i1,0.776623,0,263,6,5,4,1,15,0.601708
TR10034-c0_g1_i1,0.828571,1,253,6,6,5,2,8,0.978848
TR10035-c0_g1_i1,0.825564,0,302,10,8,8,5,0,0.858823
TR10036-c0_g1_i1,0.928571,0,249,12,9,9,4,5,0.92177
TR10037-c0_g1_i1,0.892063,0,243,5,4,4,1,32,0.968699
TR10038-c0_g1_i1,0.934694,0,233,4,3,3,2,20,0.991924
TR10039-c0_g1_i1,0.925,0,239,4,4,4,2,30,0.517413
TR10040-c0_g1_i1,0.861224,0,230,4,3,3,2,47,0.584184
TR10041-c0_g1_i1,0.844444,0,256,10,7,7,5,0,0.725423
TR10042-c0_g1_i1,0.906494,0,248,6,6,5,3,33,0.923046
TR10043-c0_g1_i1,0.994286,0,234,3,2,2,2,45,0.982456
TR10044-c0_g1_i1,0.850794,0,227,5,4,4,1,26,0.850468
TR10045-c0_g1_i1,0.942857,0,348,18,13,13,10,12,0.894362
TR10046-c0_g1_i1,0.902381,0,232,7,5,5,2,56,0.676649
TR10047-c0_g1_i1,0.817857,0,241,5,3,2,1,20,0.971095
TR10048-c0_g1_i1,0.851429,0,607,30,25,24,12,1,0.948893
TR10049-c0_g1_i1,1,0,259,0,0,0,0,165,0.997424
TR10049-c0_g2_i1,0.874725,1,259,2,2,1,0,1,0.95903
TR10050-c0_g1_i1,0.817857,0,254,5,4,3,1,28,0.977206
TR10051-c0_g1_i1,0.962406,0,238,11,8,8,6,3,0.945813
TR10052-c0_g1_i1,0.663265,2,249,7,4,3,0,32,0.726697
TR10052-c0_g2_i1,0.742857,0,249,6,5,0,0,126,0.905699
TR10053-c0_g1_i1,0.85635,0,852,330,324,289,160,4,0.736608
TR10054-c0_g1_i1,0.777922,0,333,12,11,10,4,5,0.968426
TR10055-c0_g1_i1,0.911619,0,558,38,37,34,26,4,0.779123
TR10056-c0_g1_i1,0.802286,5,354,11,8,6,1,33,0.0659587
TR10056-c0_g2_i1,0.785714,2,354,15,9,9,4,29,0.061496
TR10057-c0_g1_i1,1,0,353,0,0,0,0,259,0.997424
TR10057-c0_g2_i1,0.847619,6,352,12,9,7,2,20,0.317018
TR10058-c0_g1_i1,0.835924,0,694,68,62,55,36,6,0.762837
TR10059-c0_g1_i1,0.784648,13,505,23,20,16,3,41,0.543546
TR10059-c0_g2_i1,0.772143,7,505,17,13,10,0,11,0.964369
TR10060-c0_g1_i1,0.816295,0,845,65,63,58,28,0,0.884211
TR10061-c0_g1_i1,0.774168,1,388,76,53,46,26,24,0.237918
TR10061-c0_g2_i1,0.864268,2,678,414,375,333,198,0,0.51571
TR10062-c0_g1_i1,0.872619,0,353,13,11,11,6,26,0.923928
TR10063-c0_g1_i1,0.856522,0,544,46,44,40,21,11,0.873461
TR10064-c0_g1_i1,0.930357,0,675,15,15,13,10,29,0.89904
TR10064-c0_g2_i1,0.859774,0,675,39,37,34,19,0,0.779241
TR10065-c0_g1_i1,0.837594,0,454,50,47,41,21,2,0.845479
TR10066-c0_g1_i1,0.797143,0,1041,4,4,4,1,586,0.996573
TR10066-c0_g2_i1,0.847866,0,1042,41,38,32,17,32,0.950558
TR10067-c0_g1_i1,0.844196,1,302,34,29,26,20,0,0.898764
TR10068-c0_g1_i1,0.842274,0,831,103,93,83,44,3,0.940795
TR10069-c0_g1_i1,0.768,4,418,8,6,4,1,71,0.193382
TR10069-c0_g2_i1,0.891986,8,418,18,17,14,4,36,0.272084
TR10069-c0_g3_i1,0.8,7,815,9,9,8,2,280,0.989978
TR10069-c0_g4_i1,0.799107,7,466,15,14,12,3,4,0.950261
TR10070-c0_g1_i1,0.769388,2,280,4,4,3,2,16,0.957503
TR10070-c0_g2_i1,0.804396,1,279,5,2,2,1,13,0.947403
TR10070-c1_g1_i1,0.854054,1,689,17,16,15,9,203,0.0982012
TR10070-c1_g2_i1,0.881553,0,689,54,51,43,25,2,0.27614
TR10071-c0_g1_i1,0.858407,0,795,60,56,50,31,11,0.915871
TR10072-c0_g1_i1,0.799686,0,1078,44,42,36,18,57,0.817894
TR10073-c0_g1_i1,0.82828,1,1165,44,42,41,20,89,0.724226
TR10073-c0_g2_i1,0.824861,1,1165,77,71,59,35,9,0.926541
TR10074-c0_g1_i1,0.853626,0,562,33,30,29,16,0,0.944845
TR10075-c0_g1_i1,0.844643,0,281,9,8,7,3,38,0.970367
TR10076-c0_g1_i1,0.803303,6,637,216,209,199,99,4,0.633456
TR10076-c0_g2_i1,0.796382,30,638,1492,1412,1214,605,0,0.6105
TR10077-c0_g1_i1,0.755556,6,260,7,6,6,0,56,0.736863
TR10077-c0_g2_i1,0.823602,2,260,11,9,5,2,37,0.396386
TR10078-c0_g1_i1,0.902857,1,281,14,14,11,8,22,0.436126
TR10078-c0_g2_i1,0.89338,4,281,21,19,14,8,1,0.875825
TR10079-c0_g1_i1,0.763514,146,482,176,159,142,3,5,0.775261
TR10079-c0_g2_i1,0.760224,182,482,333,275,186,16,0,0.797049
TR10080-c0_g1_i1,0.880286,0,991,50,47,44,31,27,0.928366
TR10081-c0_g1_i1,0.827806,42,689,2216,2123,1968,1097,6,0.20453
TR10081-c0_g1_i2,0.8085,14,689,679,602,508,282,43,0.163761
TR10082-c0_g1_i1,0.907143,0,360,9,8,7,4,55,0.967446
TR10083-c0_g1_i1,0.778325,9,402,15,11,8,1,62,0.732473
TR10083-c0_g2_i1,0.853202,3,401,9,8,3,0,19,0.937544
TR10084-c0_g1_i1,0.830917,8,815,3532,3359,2905,1644,1,0.691676
TR10085-c0_g1_i1,0.880139,0,578,22,20,19,10,8,0.874894
TR10086-c0_g1_i1,0.870918,0,971,57,55,52,26,22,0.892874
TR10087-c0_g1_i1,0.870833,0,481,28,21,20,13,1,0.837974
TR10088-c0_g1_i1,0.879721,0,693,104,100,91,57,20,0.853669
TR10089-c0_g1_i1,0.870424,0,1675,201,198,180,100,3,0.911363
TR10090-c0_g1_i1,0.854564,0,1069,216,213,181,105,5,0.788881
TR10091-c0_g1_i1,0.960714,0,226,5,3,3,2,0,0.972977
TR10092-c0_g1_i1,0.877143,0,294,11,9,9,6,21,0.652631
TR10093-c0_g1_i1,0.892262,0,448,26,25,22,15,6,0.913071
TR10094-c0_g1_i1,0.886574,0,1058,68,65,62,35,0,0.785404
TR10095-c0_g1_i1,0.843108,1,587,29,27,25,15,9,0.871011
TR10096-c0_g1_i1,0.804396,1,429,4,3,2,2,39,0.815821
TR10096-c0_g2_i1,0.853156,5,429,13,10,8,1,14,0.925978
TR10097-c0_g1_i1,0.857143,0,538,48,37,33,27,6,0.89895
TR10098-c0_g1_i1,0.936508,0,589,4,4,4,3,125,0.994894
TR10098-c0_g2_i1,0.830357,1,589,26,23,16,13,6,0.847903
TR10099-c0_g1_i1,0.793822,0,644,14,13,13,6,88,0.98691
TR10099-c0_g2_i1,0.816773,1,644,99,94,84,49,5,0.892122
TR10100-c0_g1_i1,0.851073,17,570,1510,1438,1267,746,25,0.721795
TR10100-c0_g2_i1,0.838921,7,226,214,169,137,82,0,0.470683
TR10101-c0_g1_i1,0.901587,0,247,5,4,4,1,0,0.953205
TR10102-c0_g1_i1,0.921254,0,621,20,19,19,12,1,0.946539
TR10103-c0_g1_i1,0.824631,1,841,146,140,126,62,5,0.906862
TR10104-c0_g1_i1,0.8463,119,609,6851,6739,6533,3618,2,0.39027
TR10104-c0_g2_i1,0.843479,110,608,4795,4586,4097,2327,2,0.444864
TR10105-c0_g1_i1,0.860038,108,593,6814,6796,6723,3384,0,0.510154
TR10105-c0_g1_i2,0.857145,312,594,19335,18960,17847,8841,3,0.555416
TR10106-c8_g1_i1,0.790096,68705,2098,4116101,3823882,3165051,1457652,0,0.259669
TR10106-c8_g2_i1,0.846449,107564,580,1997745,1925367,1835937,967351,0,0.317493
TR10106-c8_g2_i2,0.842379,147401,580,2377809,2230748,1936179,1016618,0,0.338301
TR10107-c0_g1_i1,0.760635,0,433,23,20,17,9,15,0.859639
TR10108-c0_g1_i1,0.967857,0,282,2,2,2,1,20,0.726525
TR10108-c0_g2_i1,0.971429,1,281,4,3,3,2,33,0.952544
TR10109-c0_g1_i1,0.833091,0,605,95,88,77,43,25,0.835788
TR10110-c0_g1_i1,0.889796,1,491,3,3,3,2,102,0.644661
TR10110-c0_g2_i1,0.840816,14,490,24,18,16,2,6,0.858775
TR10111-c0_g1_i1,0.885714,0,224,14,13,9,7,20,0.916263
TR10111-c0_g2_i1,0.804878,0,224,21,16,15,6,8,0.835216
TR10112-c0_g1_i1,0.844979,1,640,45,44,42,24,11,0.879371
TR10112-c0_g2_i1,0.819048,0,639,2,1,1,1,394,0.997424
TR10113-c0_g1_i1,0.860734,0,749,93,87,81,49,16,0.796652
TR10114-c0_g1_i1,0.903571,0,625,22,21,21,11,24,0.949561
TR10114-c0_g2_i1,0.807619,0,626,7,7,5,2,173,0.987736
TR10115-c0_g1_i1,0.920301,0,434,20,18,18,12,34,0.846605
TR10116-c0_g1_i1,0.868908,0,503,19,16,14,9,7,0.948123
TR10117-c0_g1_i1,0.863594,0,430,16,14,13,8,58,0.90429
TR10118-c0_g1_i1,0.831845,0,684,47,43,40,19,1,0.872822
TR10119-c0_g1_i1,0.791815,10,283,308,240,190,88,14,0.268115
TR10119-c0_g2_i1,0.733747,4,284,160,113,79,29,0,0.0770195
TR10120-c0_g1_i1,0.837708,0,794,91,84,73,44,0,0.92352
TR10121-c0_g1_i1,0.857143,0,332,11,10,8,4,6,0.969845
TR10122-c0_g1_i1,0.83961,0,451,44,41,36,18,3,0.742764
TR10123-c0_g1_i1,0.842522,0,929,131,126,108,71,2,0.741077
TR10124-c0_g1_i1,0.93,0,380,11,10,9,6,25,0.568114
TR10125-c0_g1_i1,0.882143,6,502,7,6,5,0,77,0.460068
TR10125-c0_g2_i1,0.817262,14,501,20,19,14,0,29,0.877477
TR10126-c0_g1_i1,0.942857,0,336,5,4,4,3,54,0.9803
TR10127-c0_g1_i1,0.852143,0,527,21,18,15,7,5,0.90744
TR10128-c0_g1_i1,0.792547,0,372,14,10,8,5,0,0.921568
TR10129-c0_g1_i1,0.884127,0,230,9,9,8,4,5,0.881229
TR10130-c0_g1_i1,0.926334,0,457,40,38,38,27,2,0.731783
TR10131-c0_g1_i1,0.879762,0,549,13,10,10,7,119,0.976054
TR10131-c0_g2_i1,0.861538,0,549,25,23,20,10,0,0.870179
TR10132-c0_g1_i1,0.838292,0,876,98,93,84,40,32,0.496285
TR10133-c0_g1_i1,0.832804,0,367,16,14,11,8,58,0.967462
TR10134-c0_g1_i1,0.931868,0,698,40,40,38,21,19,0.875902
TR10135-c0_g1_i1,0.871429,0,420,11,10,8,7,0,0.51738
TR10136-c0_g1_i1,0.901045,0,329,21,20,17,11,57,0.410419
TR10137-c0_g1_i1,0.862338,0,283,5,5,5,2,32,0.797581
TR10138-c0_g1_i1,0.822095,0,605,40,37,29,17,23,0.869159
TR10139-c0_g1_i1,0.834586,0,416,21,18,15,7,4,0.43007
TR10140-c0_g1_i1,0.848768,0,550,30,29,25,14,22,0.935315
TR10141-c0_g1_i1,0.964835,0,249,7,6,6,4,9,0.918441
TR10142-c0_g1_i1,0.870714,0,629,42,40,36,20,16,0.604928
TR10143-c0_g1_i1,0.808163,0,316,19,15,14,8,1,0.911179
TR10144-c0_g1_i1,0.685714,2,382,4,2,1,0,155,0.94387
TR10144-c0_g2_i1,0.773333,8,383,23,16,9,2,11,0.797119
TR10145-c0_g1_i1,0.836364,1,296,12,11,8,4,51,0.100522
TR10145-c0_g2_i1,0.802198,1,296,8,7,5,3,19,0.921369
TR10146-c0_g1_i1,0.863736,1,259,15,13,11,6,32,0.628152
TR10146-c0_g2_i1,0.965714,0,259,9,6,6,5,17,0.753918
TR10147-c0_g1_i1,0.843291,6,874,608,604,592,329,3,0.733209
TR10147-c0_g2_i1,0.84655,4,874,405,384,344,197,7,0.337866
TR10148-c0_g1_i1,0.846938,6,1428,2574,2481,2168,1315,1,0.856361
TR10149-c0_g1_i1,0.816849,1,641,670,639,544,264,12,0.619409
TR10150-c0_g1_i1,0.840868,23,492,26,25,22,0,19,0.88284
TR10150-c0_g2_i1,0.746429,2,491,4,4,4,0,99,0.972829
TR10151-c0_g1_i1,0.909091,1,544,14,14,12,6,51,0.983877
TR10151-c0_g1_i2,0.840659,0,544,14,13,10,6,54,0.98419
TR10152-c0_g1_i1,0.896032,0,381,20,17,15,9,5,0.752996
TR10153-c0_g1_i1,0.834783,7,369,8,8,8,1,0,0.861259
TR10153-c0_g2_i1,0.852381,0,368,2,1,0,1,30,0.994289
TR10154-c0_g1_i1,0.818561,11,1010,5556,5256,4531,2407,3,0.725808
TR10155-c0_g1_i1,0.814286,0,338,15,12,9,7,7,0.937444
TR10156-c0_g1_i1,0.886957,0,367,12,10,9,6,2,0.90341
TR10157-c0_g1_i1,0.854241,1,832,56,55,53,28,11,0.948885
TR10157-c0_g2_i1,0.835058,3,833,93,88,78,47,0,0.701925
TR10158-c0_g1_i1,0.873359,0,405,20,20,17,10,10,0.926042
TR10159-c0_g1_i1,0.879221,7,314,9,8,8,1,21,0.522195
TR10159-c0_g2_i1,0.820879,1,314,10,5,2,2,13,0.8776
TR10160-c0_g1_i1,0.892857,0,452,17,15,14,11,17,0.905769
TR10161-c0_g1_i1,0.851613,0,383,16,12,12,8,1,0.870931
TR10162-c0_g1_i1,0.829493,0,659,72,64,64,34,48,0.0767277
TR10162-c0_g2_i1,0.836836,2,659,122,111,92,57,40,0.108098
TR10163-c0_g1_i1,0.836406,0,802,65,64,56,27,3,0.662335
TR10164-c0_g1_i1,0.813793,0,449,9,8,6,4,0,0.344836
TR10164-c0_g2_i1,0.854447,5,449,22,20,18,9,1,0.796868
TR10165-c0_g1_i1,0.81746,2,293,5,4,4,2,14,0.855615
TR10165-c0_g2_i1,0.853061,6,294,15,8,7,1,0,0.875948
TR10166-c0_g1_i1,0.181144,1039,625,13953,1904,50,321,0,0.229424
TR10167-c0_g1_i1,0.835556,25,480,46,42,37,6,5,0.839882
TR10167-c0_g2_i1,0.844135,18,480,48,38,27,8,23,0.789913
TR10168-c0_g1_i1,0.940952,0,300,8,7,7,5,0,0.948365
TR10169-c0_g1_i1,0.991209,0,269,7,6,6,6,30,0.956444
TR10170-c0_g1_i1,0.819876,0,377,12,9,9,3,3,0.957057
TR10171-c0_g1_i1,0.967857,0,242,5,3,3,2,40,0.963523
TR10172-c0_g1_i1,0.885714,2,320,3,2,2,0,37,0.96732
TR10172-c0_g2_i1,0.857143,1,319,1,1,1,0,223,0.997424
TR10173-c0_g1_i1,0.764626,0,408,5,3,2,2,3,0.989902
TR10173-c0_g1_i2,0.760317,2,407,11,5,3,1,34,0.976248
TR10174-c0_g1_i1,0.877551,8,512,19,19,19,5,35,0.622493
TR10174-c0_g2_i1,0.88022,1,511,8,7,5,2,51,0.961902
TR10175-c0_g1_i1,0.896864,0,760,63,60,57,38,47,0.77248
TR10176-c0_g1_i1,0.872768,0,702,33,32,29,17,2,0.803721
TR10177-c0_g1_i1,0.86549,0,766,94,90,80,46,6,0.719472
TR10178-c0_g1_i1,0.796571,1,428,15,14,10,3,0,0.943149
TR10179-c0_g1_i1,0.775092,0,351,19,18,16,5,4,0.751624
TR10180-c0_g1_i1,0.833939,0,490,81,76,70,31,2,0.719744
TR10181-c0_g1_i1,0.828571,0,503,42,41,38,18,3,0.867792
TR10182-c0_g1_i1,0.878151,1,1105,70,65,60,35,2,0.898263
TR10183-c0_g1_i1,0.837587,3,793,200,197,194,110,61,0.464268
TR10183-c0_g2_i1,0.85023,36,793,1977,1905,1731,989,3,0.596404
TR10184-c0_g1_i1,0.826891,0,404,18,15,15,5,7,0.901061
TR10185-c0_g1_i1,0.810191,0,317,81,76,68,26,5,0.850628
TR10186-c0_g1_i1,0.723153,9,314,13,13,12,2,43,0.674762
TR10186-c0_g2_i1,0.857143,1,314,4,3,2,0,66,0.94666
TR10186-c0_g3_i1,0.813853,1,284,18,16,13,9,0,0.913103
TR10186-c0_g4_i1,0.859821,0,285,16,13,12,6,2,0.923684
TR10187-c0_g1_i1,0.920434,0,767,40,38,37,26,12,0.860335
TR10188-c0_g1_i1,0.879592,1,283,2,2,2,1,0,0.903108
TR10188-c0_g2_i1,0.914286,0,282,1,0,0,0,204,0.997424
TR10189-c0_g1_i1,0.942857,1,230,8,7,6,4,4,0.835689
TR10190-c0_g1_i1,0.765306,2,395,6,4,3,0,0,0.974244
TR10190-c0_g2_i1,0.802198,0,396,3,3,2,1,58,0.964147
TR10191-c0_g1_i1,0.835294,2,370,4,4,2,0,4,0.396909
TR10191-c0_g2_i1,0.791429,0,370,3,2,1,1,28,0.990488
TR10192-c0_g1_i1,0.751749,3,435,228,213,173,51,1,0.744344
TR10193-c0_g1_i1,0.823402,48,618,17023,16248,13985,7989,0,0.606141
TR10194-c0_g1_i1,0.779881,46,244,2163,1621,1167,557,0,0.0695604
TR10194-c0_g2_i1,0.849592,92,2063,4785,4754,4656,2713,0,0.340028
TR10194-c0_g3_i1,0.844912,120,2064,7777,7295,6506,3794,0,0.265116
TR10195-c0_g1_i1,0.783036,16,260,43,33,22,4,19,0.39893
TR10195-c0_g2_i1,0.743629,5,259,18,15,13,2,27,0.364966
TR10196-c0_g1_i1,0.782418,0,251,8,5,5,2,9,0.938889
TR10197-c0_g1_i1,0.871429,0,294,6,5,4,2,44,0.509343
TR10198-c0_g1_i1,0.860714,0,385,24,23,21,13,24,0.914879
TR10199-c0_g1_i1,0.807113,0,875,129,102,96,59,45,0.884476
TR10200-c0_g1_i1,0.809524,0,237,1,1,1,1,143,0.179356
TR10200-c0_g2_i1,0.907143,5,237,7,5,5,0,0,0.962862
TR10201-c0_g1_i1,0.874603,3,452,7,4,4,1,0,0.935947
TR10201-c0_g2_i1,0.885714,3,451,7,7,5,3,68,0.972156
TR10202-c0_g1_i1,0.910084,0,649,36,35,30,22,15,0.933305
TR10203-c0_g1_i1,0.835484,0,446,33,30,27,13,3,0.805276
TR10204-c0_g1_i1,0.922078,0,226,6,5,5,4,10,0.903629
TR10205-c0_g1_i1,0.836791,0,448,41,33,29,18,0,0.851713
TR10206-c0_g1_i1,0.743214,0,398,43,38,30,13,8,0.849206
TR10207-c0_g1_i1,0.806926,0,230,18,13,12,6,0,0.52382
TR10208-c0_g1_i1,0.847191,0,396,44,40,38,21,0,0.637608
TR10209-c0_g1_i1,0.734454,0,254,9,7,6,2,13,0.934407
TR10210-c0_g1_i1,0.840834,1,1059,103,100,98,55,8,0.91645
TR10210-c0_g2_i1,0.841705,0,957,62,57,54,28,4,0.838696
TR10211-c0_g1_i1,0.86422,2,857,50,50,48,29,23,0.866464
TR10211-c0_g2_i1,0.92,0,858,19,17,15,11,4,0.986903
TR10212-c0_g1_i1,0.885119,0,328,26,22,22,12,0,0.91375
TR10213-c0_g1_i1,0.847619,0,303,4,4,4,2,113,0.992244
TR10213-c0_g2_i1,0.775155,1,303,11,8,4,1,7,0.930088
TR10214-c0_g1_i1,0.853333,1,238,10,7,5,2,15,0.503212
TR10215-c0_g1_i1,0.856304,11,826,870,859,840,503,3,0.782606
TR10215-c0_g2_i1,0.85592,5,827,444,432,400,232,8,0.713249
TR10216-c0_g1_i1,0.82381,0,244,13,10,9,5,9,0.903006
TR10217-c0_g1_i1,0.933333,0,317,8,7,7,5,29,0.917707
TR10218-c0_g1_i1,0.818797,0,311,20,17,14,9,2,0.915549
TR10219-c0_g1_i1,0.709524,1,409,1,1,1,0,61,0.995693
TR10219-c0_g2_i1,0.811429,2,409,6,3,2,0,30,0.955129
TR10220-c0_g1_i1,0.863445,0,831,58,57,57,35,22,0.93497
TR10220-c0_g2_i1,0.879048,1,831,45,44,40,26,35,0.838175
TR10221-c0_g1_i1,0.84424,0,440,48,44,40,19,1,0.681181
TR10222-c0_g1_i1,0.785382,0,530,19,17,16,10,5,0.932284
TR10223-c0_g1_i1,0.881553,0,1079,53,51,46,30,165,0.470954
TR10224-c0_g1_i1,0.879286,0,458,21,20,17,12,34,0.935639
TR10225-c0_g1_i1,0.799248,0,570,14,14,14,4,19,0.941764
TR10225-c0_g2_i1,0.839286,1,571,19,16,13,8,20,0.911614
TR10226-c0_g1_i1,0.87449,0,488,30,27,24,16,44,0.919903
TR10227-c0_g1_i1,0.859876,5,990,2304,2209,1978,1191,0,0.833985
TR10228-c0_g1_i1,0.909244,0,321,9,9,8,4,37,0.27362
TR10229-c0_g1_i1,0.783143,6,359,44,37,29,12,53,0.0479311
TR10229-c0_g2_i1,0.785119,3,359,27,21,16,8,108,0.0374189
TR10230-c0_g1_i1,0.862673,0,323,16,15,14,5,0,0.888856
TR10231-c0_g1_i1,0.716484,0,229,9,5,2,2,0,0.921047
TR10232-c0_g1_i1,0.902857,0,458,46,43,42,26,8,0.844488
TR10233-c0_g1_i1,0.921008,0,273,9,9,8,7,16,0.898082
TR10234-c0_g1_i1,0.814652,0,234,20,18,15,6,0,0.901991
TR10235-c0_g1_i1,0.8334,0,429,36,34,28,17,13,0.858056
TR10236-c0_g1_i1,0.719577,0,376,14,12,12,2,0,0.869466
TR10237-c0_g1_i1,0.83399,1,582,87,85,76,40,17,0.75558
TR10238-c0_g1_i1,0.522078,1,239,2,2,2,0,55,0.922092
TR10238-c0_g2_i1,0.867347,0,300,7,5,5,3,9,0.967811
TR10239-c0_g1_i1,0.816071,11,463,20,17,13,1,0,0.69962
TR10239-c0_g2_i1,0.851152,10,464,18,16,13,4,40,0.836023
TR10240-c0_g1_i1,0.894505,0,296,7,7,6,5,26,0.963603
TR10241-c0_g1_i1,0.833579,0,662,49,48,42,24,8,0.841397
TR10242-c0_g1_i1,0.83739,0,539,41,40,35,20,0,0.86205
TR10243-c0_g1_i1,0.9,0,1001,3,1,1,1,808,0.923213
TR10243-c0_g2_i1,0.817659,3,1000,170,162,144,75,7,0.683794
TR10244-c0_g1_i1,0.829508,0,403,32,31,27,13,31,0.894048
TR10245-c0_g1_i1,0.853282,0,404,40,36,32,18,12,0.914942
TR10246-c0_g1_i1,0.880301,0,417,50,45,43,24,6,0.717107
TR10247-c0_g1_i1,0.742857,1,354,1,1,1,0,171,0.996353
TR10247-c0_g1_i2,0.851152,2,526,26,22,22,9,2,0.893674
TR10247-c0_g1_i3,0.687619,3,325,6,4,4,0,4,0.950757
TR10247-c0_g1_i4,0.990476,0,497,1,1,1,1,261,0.997175
TR10248-c0_g1_i1,0.863748,26,620,73,68,67,25,19,0.311856
TR10248-c0_g2_i1,0.879286,11,502,13,11,11,0,33,0.887826
TR10249-c0_g1_i1,0.884524,0,433,62,60,55,33,15,0.830791
TR10250-c0_g1_i1,0.827035,0,645,50,45,39,23,6,0.711197
TR10251-c0_g1_i1,0.837037,0,530,10,10,10,4,19,0.583746
TR10251-c0_g2_i1,0.846939,0,530,4,3,3,1,67,0.990699
TR10252-c0_g1_i1,0.754887,0,238,10,9,7,3,9,0.543091
TR10253-c0_g1_i1,0.938095,0,345,10,9,8,5,12,0.930669
TR10254-c0_g1_i1,0.842286,1,474,28,23,19,12,0,0.895029
TR10255-c0_g1_i1,0.870748,0,356,23,19,18,10,7,0.85117
TR10256-c0_g1_i1,0.82686,0,696,118,109,93,51,1,0.702559
TR10257-c0_g1_i1,0.860649,0,1350,228,218,196,116,1,0.842174
TR10258-c0_g1_i1,0.801361,0,322,11,8,7,5,7,0.936754
TR10259-c0_g1_i1,0.81039,1,247,13,12,9,6,0,0.872793
TR10260-c0_g1_i1,0.81977,36,726,2401,2376,2327,1223,0,0.630303
TR10260-c0_g2_i1,0.8017,8,726,467,437,383,190,5,0.710516
