name,p_seq_true,bridges,length,fragments_mapped,both_mapped,properpair,good,bases_uncovered,p_not_segmented
TR11258-c0_g1_i1,0.879204,0,649,42,40,35,23,0,0.903699
TR11259-c0_g1_i1,0.831853,0,597,78,71,63,31,29,0.748012
TR11260-c0_g1_i1,0.869925,1,540,16,14,14,8,1,0.96239
TR11260-c0_g2_i1,0.857143,2,541,47,41,37,18,1,0.911492
TR11261-c0_g1_i1,0.884034,0,244,10,8,7,5,10,0.938949
TR11262-c0_g1_i1,0.897847,0,480,39,36,33,16,3,0.670006
TR11263-c0_g1_i1,0.881853,6,344,11,11,10,3,13,0.687036
TR11263-c0_g2_i1,0.902381,2,344,7,4,4,1,128,0.898945
TR11264-c0_g1_i1,0.887259,0,374,21,18,15,10,7,0.874744
TR11265-c0_g1_i1,0.78257,1,611,85,78,62,30,5,0.543414
TR11266-c0_g1_i1,0.904082,0,340,16,13,11,6,19,0.925784
TR11267-c0_g1_i1,0.919328,5,381,9,6,6,0,0,0.95958
TR11267-c0_g2_i1,0.892857,3,380,3,3,3,0,69,0.997314
TR11268-c0_g1_i1,0.794286,0,233,3,3,1,2,53,0.21648
TR11268-c0_g2_i1,0.921429,0,232,5,3,3,1,16,0.967209
TR11269-c0_g1_i1,0.87782,0,525,40,39,33,24,11,0.87914
TR11270-c0_g1_i1,0.747959,0,224,15,11,9,4,24,0.839219
TR11271-c0_g1_i1,0.918095,0,230,8,7,7,4,0,0.86508
TR11272-c0_g1_i1,0.836134,0,377,18,17,16,7,0,0.916505
TR11273-c0_g1_i1,0.870982,0,636,34,32,28,17,21,0.805608
TR11274-c0_g1_i1,0.911648,0,543,36,30,28,17,0,0.877747
TR11275-c0_g1_i1,0.96,0,312,5,5,5,4,18,0.936808
TR11276-c0_g1_i1,0.828355,1,522,70,66,55,35,4,0.865426
TR11277-c0_g1_i1,0.820728,0,407,26,24,20,9,0,0.896583
TR11278-c0_g1_i1,0.869524,0,258,18,14,11,9,1,0.882207
TR11279-c0_g1_i1,0.84891,0,475,29,25,25,13,9,0.731066
TR11280-c0_g1_i1,0.775,1,252,6,5,2,2,51,0.971001
TR11281-c0_g1_i1,0.793407,0,314,15,11,9,3,17,0.883175
TR11282-c0_g1_i1,0.795238,3,355,4,4,4,1,5,0.92902
TR11282-c0_g2_i1,0.725714,0,356,2,2,2,0,124,0.834074
TR11283-c0_g1_i1,0.875177,0,828,74,69,62,39,0,0.82699
TR11284-c0_g1_i1,0.869916,0,751,42,41,37,22,12,0.830827
TR11285-c0_g1_i1,0.925123,0,346,15,13,13,11,2,0.80211
TR11286-c0_g1_i1,0.811111,0,301,10,8,7,4,0,0.916262
TR11287-c0_g1_i1,0.820952,3,319,5,4,4,1,6,0.936936
TR11287-c0_g2_i1,0.797143,4,318,6,5,3,0,16,0.937921
TR11288-c0_g1_i1,0.855238,6,286,9,9,5,0,78,0.712547
TR11288-c0_g2_i1,0.795798,9,285,22,16,11,0,23,0.353767
TR11289-c0_g1_i1,0.894048,0,749,25,24,23,14,3,0.94263
TR11290-c0_g1_i1,0.891156,0,378,12,10,9,5,53,0.973748
TR11291-c0_g1_i1,0.78341,1,308,18,13,10,7,0,0.911363
TR11292-c0_g1_i1,0.793304,0,665,34,33,27,11,32,0.908774
TR11293-c0_g1_i1,0.837143,0,312,11,7,7,5,1,0.896597
TR11294-c0_g1_i1,0.806015,0,297,11,10,8,2,7,0.885335
TR11295-c0_g1_i1,0.859627,0,695,104,101,95,52,26,0.76744
TR11296-c0_g1_i1,0.868,2,457,22,22,21,11,0,0.889319
TR11296-c0_g2_i1,0.865306,1,457,15,11,10,5,82,0.459044
TR11297-c0_g1_i1,0.911801,0,406,13,11,10,7,7,0.919997
TR11298-c0_g1_i1,0.810286,0,330,12,11,11,5,1,0.903338
TR11299-c0_g1_i1,0.86203,0,539,38,35,34,19,9,0.864463
TR11300-c0_g1_i1,0.902521,0,227,9,8,8,3,0,0.897097
TR11301-c0_g1_i1,0.894898,0,459,15,14,12,10,1,0.914796
TR11302-c0_g1_i1,0.960714,0,263,9,7,7,5,14,0.906939
TR11303-c0_g1_i1,0.830286,0,431,26,24,21,11,1,0.923809
TR11304-c0_g1_i1,0.787532,14,261,18,17,15,0,1,0.796209
TR11304-c0_g2_i1,0.807143,2,261,3,3,1,0,81,0.99479
TR11305-c0_g1_i1,0.88961,0,450,12,10,9,4,30,0.961973
TR11306-c0_g1_i1,0.9,0,500,28,23,23,14,9,0.769655
TR11307-c0_g1_i1,0.858333,0,474,25,22,21,12,0,0.912035
TR11308-c0_g1_i1,0.87172,0,414,28,26,21,14,12,0.89686
TR11309-c0_g1_i1,0.889076,0,279,9,7,7,3,13,0.938987
TR11310-c0_g1_i1,0.882251,0,553,17,15,13,9,12,0.927823
TR11311-c0_g1_i1,0.855357,0,249,10,6,6,2,9,0.933929
TR11312-c0_g1_i1,0.796104,0,304,13,11,8,3,0,0.928354
TR11313-c0_g1_i1,0.987755,0,284,2,2,2,2,1,0.972921
TR11313-c0_g2_i1,0.785714,1,284,5,4,3,1,0,0.977775
TR11314-c0_g1_i1,0.961905,0,276,5,4,4,1,40,0.980905
TR11315-c0_g1_i1,0.928571,0,232,4,3,3,3,4,0.981155
TR11316-c0_g1_i1,0.87716,0,588,84,83,76,44,28,0.743068
TR11317-c0_g1_i1,0.962406,0,403,10,10,9,7,10,0.961112
TR11318-c0_g1_i1,0.863854,0,573,75,71,69,35,0,0.824333
TR11319-c0_g1_i1,0.872727,0,256,6,6,5,4,55,0.964254
TR11320-c0_g1_i1,0.891964,0,613,33,32,31,16,0,0.947132
TR11321-c0_g1_i1,0.925714,0,546,18,18,17,11,28,0.939728
TR11322-c0_g1_i1,0.848571,0,652,128,122,105,54,41,0.56458
TR11323-c0_g1_i1,0.868571,0,476,1,0,0,0,110,0.660223
TR11323-c0_g2_i1,0.892063,6,476,17,10,8,3,7,0.750996
TR11324-c0_g1_i1,0.86601,9,428,12,10,9,0,0,0.957432
TR11324-c0_g2_i1,0.859184,5,429,5,5,5,0,48,0.974969
TR11325-c0_g1_i1,0.879184,0,310,18,14,14,8,16,0.85225
TR11326-c0_g1_i1,0.815348,3,516,70,55,41,21,17,0.886247
TR11327-c0_g1_i1,0.88,0,304,6,4,4,2,57,0.992062
TR11328-c0_g1_i1,0.858791,0,464,27,25,23,14,27,0.915138
TR11329-c0_g1_i1,0.934694,0,344,8,7,6,3,44,0.817801
TR11330-c0_g1_i1,0.882028,1,281,19,14,11,7,2,0.829
TR11331-c0_g1_i1,0.920365,0,288,25,23,21,13,2,0.927446
TR11332-c0_g1_i1,0.78797,0,294,11,8,7,3,5,0.915494
TR11333-c0_g1_i1,0.868571,0,237,11,9,8,5,6,0.926979
TR11334-c0_g1_i1,0.902041,0,225,9,5,5,3,0,0.69733
TR11335-c0_g1_i1,0.971429,0,241,10,8,8,5,15,0.961006
TR11336-c0_g1_i1,0.816571,0,330,30,22,20,10,0,0.784217
TR11337-c0_g1_i1,0.845714,0,582,20,20,16,8,9,0.794413
TR11338-c0_g1_i1,0.854497,0,613,27,25,22,16,0,0.741916
TR11339-c0_g1_i1,0.843386,0,298,13,12,12,6,0,0.781184
TR11340-c0_g1_i1,0.8867,0,654,14,14,14,6,160,0.989499
TR11340-c0_g2_i1,0.742576,1,654,107,100,74,37,10,0.863625
TR11341-c0_g1_i1,0.815584,0,247,6,5,5,2,8,0.90121
TR11342-c0_g1_i1,0.921805,0,240,11,8,8,6,25,0.92084
TR11343-c0_g1_i1,0.870857,0,285,14,13,10,5,3,0.916773
TR11344-c0_g1_i1,0.80987,0,281,30,27,22,11,3,0.770371
TR11345-c0_g1_i1,0.903401,0,290,12,10,9,5,24,0.894167
TR11346-c0_g1_i1,0.702646,0,242,14,14,10,6,10,0.930889
TR11347-c0_g1_i1,0.877232,0,401,32,29,28,15,30,0.920072
TR11348-c0_g1_i1,0.829244,0,404,44,42,36,16,13,0.814145
TR11349-c0_g1_i1,0.622857,0,231,2,1,1,1,11,0.993434
TR11349-c0_g2_i1,0.873469,2,231,5,5,4,2,24,0.97755
TR11350-c0_g1_i1,0.851429,0,373,14,13,11,9,15,0.878583
TR11351-c0_g1_i1,0.799652,1,614,43,40,34,18,0,0.901604
TR11352-c0_g1_i1,0.796059,0,326,17,13,12,5,0,0.910396
TR11353-c0_g1_i1,0.87013,0,239,6,5,5,0,11,0.119803
TR11354-c0_g1_i1,0.834524,0,343,13,10,10,3,41,0.943776
TR11355-c0_g1_i1,0.814907,1,502,24,24,18,9,20,0.91444
TR11356-c0_g1_i1,0.904762,0,365,8,6,6,4,5,0.95968
TR11357-c0_g1_i1,0.949206,0,266,5,4,4,3,48,0.943821
TR11358-c0_g1_i1,0.952381,0,340,6,6,6,4,46,0.914174
TR11359-c0_g1_i1,0.848571,0,339,10,9,9,5,0,0.903693
TR11360-c0_g1_i1,0.892857,6,430,9,9,7,1,18,0.91027
TR11360-c0_g2_i1,1,0,430,1,1,1,1,296,0.9948
TR11361-c0_g1_i1,0.895238,0,234,5,4,4,1,39,0.366834
TR11362-c0_g1_i1,0.800893,0,352,14,14,13,6,25,0.817009
TR11363-c0_g1_i1,0.82449,0,363,17,11,8,5,0,0.49977
TR11364-c0_g1_i1,0.9,0,341,11,11,9,5,18,0.908595
TR11365-c0_g1_i1,0.820408,1,337,2,2,2,1,1,0.992522
TR11365-c0_g2_i1,0.894118,3,337,10,6,4,1,22,0.958121
TR11366-c0_g1_i1,0.838095,0,316,8,6,6,4,41,0.809218
TR11367-c0_g1_i1,0.810989,0,253,7,5,5,4,17,0.971802
TR11368-c0_g1_i1,0.806122,0,243,26,23,14,9,0,0.64599
TR11369-c0_g1_i1,0.935714,0,329,1,1,1,1,87,0.993709
TR11369-c0_g2_i1,0.736735,1,329,7,6,4,1,41,0.952983
TR11370-c0_g1_i1,0.846753,0,248,13,10,8,4,5,0.930726
TR11371-c0_g1_i1,0.98,0,322,11,9,9,6,0,0.771452
TR11372-c0_g1_i1,1,0,234,0,0,0,0,140,0.997424
TR11372-c0_g2_i1,0.891837,6,234,10,7,5,0,6,0.686904
TR11373-c0_g1_i1,0.885714,1,308,2,1,1,0,27,0.989114
TR11373-c0_g2_i1,0.757143,0,308,1,0,0,0,122,0.997424
TR11374-c0_g1_i1,0.819048,0,339,12,8,6,2,0,0.858412
TR11375-c0_g1_i1,0.826087,0,312,12,11,10,4,4,0.85454
TR11376-c0_g1_i1,0.861472,1,336,27,26,25,17,20,0.80642
TR11376-c0_g2_i1,0.869827,3,250,122,101,86,49,8,0.404151
TR11376-c0_g3_i1,0.843364,2,337,178,133,117,62,1,0.46793
TR11376-c0_g4_i1,0.828571,0,228,13,10,9,3,3,0.508533
TR11377-c0_g1_i1,1,0,540,1,1,1,1,330,0.99706
TR11377-c0_g2_i1,0.842286,0,540,12,12,11,4,55,0.954404
TR11378-c0_g1_i1,0.924675,0,261,7,4,4,2,7,0.948974
TR11379-c0_g1_i1,0.748571,1,369,2,1,1,0,8,0.96904
TR11379-c0_g2_i1,0.828571,0,368,2,2,1,0,96,0.728515
TR11380-c0_g1_i1,0.930952,1,317,4,2,2,0,25,0.627196
TR11380-c0_g2_i1,0.832857,6,317,17,11,8,2,0,0.904959
TR11381-c0_g1_i1,0.581978,6,293,91,32,23,11,0,0.654061
TR11382-c0_g1_i1,0.940179,0,287,17,15,15,9,5,0.815241
TR11383-c0_g1_i1,0.900408,0,272,19,17,16,10,18,0.94306
TR11384-c0_g1_i1,0.876571,5,259,13,10,9,2,29,0.606653
TR11384-c0_g2_i1,0.891429,2,258,9,7,7,3,45,0.454768
TR11385-c0_g1_i1,0.871429,0,370,26,24,20,15,5,0.828086
TR11386-c0_g1_i1,0.971429,0,468,1,1,1,0,135,0.936329
TR11386-c0_g2_i1,0.934286,1,469,3,1,1,0,85,0.98901
TR11387-c0_g1_i1,0.876692,0,340,11,8,8,5,2,0.898191
TR11388-c0_g1_i1,0.928,0,239,13,12,10,7,5,0.925653
TR11389-c0_g1_i1,0.820408,0,424,31,29,27,14,0,0.927659
TR11390-c0_g1_i1,0.664935,0,258,5,3,2,1,44,0.844476
TR11391-c0_g1_i1,0.95619,0,372,8,8,7,7,28,0.965468
TR11392-c0_g1_i1,0.854658,2,555,15,15,15,8,69,0.851888
TR11392-c0_g2_i1,0.838413,6,555,130,125,112,50,0,0.840065
TR11393-c0_g1_i1,0.835714,2,308,3,3,2,0,7,0.988022
TR11393-c0_g2_i1,0.849351,2,509,11,9,9,6,37,0.972411
TR11394-c0_g1_i1,0.807373,0,356,15,13,12,8,10,0.940441
TR11395-c0_g1_i1,0.800985,5,449,7,6,5,0,3,0.421025
TR11395-c0_g2_i1,0.841964,4,448,10,10,8,2,66,0.160937
TR11396-c0_g1_i1,0.792208,0,239,6,5,4,3,0,0.749128
TR11397-c0_g1_i1,0.804233,1,296,15,14,12,5,0,0.806437
TR11398-c0_g1_i1,0.882759,4,479,5,5,3,1,24,0.710405
TR11398-c0_g2_i1,0.921951,12,478,15,14,13,1,6,0.89842
TR11399-c0_g1_i1,0.903727,0,451,23,22,21,12,16,0.899741
TR11400-c0_g1_i1,0.857143,0,542,19,16,16,8,33,0.817494
TR11401-c0_g1_i1,0.830612,0,273,5,5,4,3,39,0.941189
TR11401-c0_g2_i1,0.757143,0,274,4,3,2,1,2,0.916471
TR11402-c0_g1_i1,0.8,0,270,6,6,4,2,44,0.990049
TR11403-c0_g1_i1,0.857143,0,548,34,31,29,11,15,0.879578
TR11404-c0_g1_i1,0.902857,2,263,3,3,3,1,2,0.957909
TR11404-c0_g2_i1,0.804082,1,263,4,2,2,1,17,0.835871
TR11405-c0_g1_i1,0.857143,0,243,9,9,8,2,8,0.930325
TR11406-c0_g1_i1,0.803571,2,312,3,2,2,0,33,0.990622
TR11406-c0_g2_i1,0.795918,3,313,4,4,4,1,108,0.922852
TR11407-c0_g1_i1,0.92,0,323,7,6,6,5,21,0.962873
TR11408-c0_g1_i1,0.828571,1,309,5,4,4,2,11,0.916348
TR11408-c0_g2_i1,0.869388,3,309,11,9,7,2,0,0.673896
TR11409-c0_g1_i1,0.788056,0,255,63,56,50,18,5,0.815571
TR11410-c0_g1_i1,0.971429,0,353,13,12,12,11,39,0.910957
TR11411-c0_g1_i1,0.817051,1,568,34,30,24,14,1,0.826058
TR11412-c0_g1_i1,0.878125,1,297,28,23,21,11,7,0.195926
TR11412-c0_g2_i1,0.778882,0,297,10,7,7,1,0,0.143286
TR11413-c0_g1_i1,0.9,0,233,7,6,5,3,7,0.462426
TR11414-c0_g1_i1,0.862021,0,325,23,21,18,9,0,0.876903
TR11415-c0_g1_i1,0.865245,0,499,34,31,29,18,9,0.858211
TR11416-c0_g1_i1,0.832512,0,310,16,12,12,2,11,0.871576
TR11417-c0_g1_i1,0.8,0,662,28,27,22,12,25,0.907838
TR11418-c0_g1_i1,0.953571,0,263,4,4,4,3,0,0.969714
TR11419-c0_g1_i1,0.839139,0,368,37,35,35,16,0,0.855257
TR11420-c0_g1_i1,0.904762,0,677,33,32,27,19,35,0.836882
TR11421-c0_g1_i1,0.905648,0,527,23,20,20,11,47,0.612518
TR11422-c0_g1_i1,0.861224,0,260,14,14,13,7,6,0.875751
TR11423-c0_g1_i1,0.797111,0,297,47,43,39,17,0,0.858375
TR11424-c0_g1_i1,0.834827,30,409,849,687,540,325,1,0.0317057
TR11424-c0_g2_i1,0.83192,25,410,1056,919,742,363,0,0.0292587
TR11425-c0_g1_i1,0.839683,0,246,9,9,7,4,7,0.92314
TR11426-c0_g1_i1,0.825,0,240,11,9,5,4,0,0.578604
TR11427-c0_g1_i1,0.858824,0,289,9,8,8,4,10,0.939972
TR11428-c0_g1_i1,0.857143,0,281,4,3,3,1,69,0.992885
TR11429-c0_g1_i1,0.825397,0,238,5,5,4,2,25,0.859314
TR11430-c0_g1_i1,0.950649,0,231,6,5,5,4,32,0.976986
TR11431-c0_g1_i1,0.882251,0,456,17,16,15,8,21,0.815188
TR11432-c0_g1_i1,0.765617,0,383,31,27,23,10,9,0.720598
TR11433-c0_g1_i1,0.961905,0,254,6,5,5,4,0,0.936499
TR11434-c0_g1_i1,0.897143,0,324,14,10,10,6,0,0.883462
TR11435-c0_g1_i1,0.92381,0,271,7,7,7,5,47,0.979629
TR11436-c0_g1_i1,0.906494,0,525,22,21,21,10,42,0.759153
TR11437-c0_g1_i1,0.862004,1,716,170,165,148,84,0,0.860661
TR11438-c0_g1_i1,0.722078,3,317,4,3,1,0,50,0.935545
TR11438-c0_g2_i1,0.795918,2,316,5,5,3,1,53,0.66018
TR11439-c0_g1_i1,0.787755,0,394,2,1,0,1,0,0.978446
TR11439-c0_g2_i1,0.823041,6,394,11,10,8,1,23,0.904863
TR11440-c0_g1_i1,0.866667,0,285,18,17,15,9,8,0.89938
TR11441-c0_g1_i1,0.874286,2,236,2,2,2,0,40,0.989415
TR11441-c0_g2_i1,0.857143,1,235,1,1,1,0,143,0.997424
TR11442-c0_g1_i1,0.947253,0,230,7,6,6,5,0,0.849411
TR11443-c0_g1_i1,0.887302,0,296,10,10,8,4,40,0.201894
TR11444-c0_g1_i1,0.905195,0,405,11,10,10,4,0,0.894311
TR11445-c0_g1_i1,0.342857,0,332,0,0,0,0,243,0.997424
TR11445-c0_g2_i1,0.833766,0,331,0,0,0,0,20,0.954783
TR11446-c0_g1_i1,0.897619,0,499,18,18,16,12,0,0.888366
TR11447-c0_g1_i1,0.960317,1,297,10,9,7,6,18,0.93129
TR11448-c0_g1_i1,0.942857,2,350,3,3,3,1,35,0.93312
TR11448-c0_g2_i1,0.944,5,350,10,9,6,2,7,0.782115
TR11449-c0_g1_i1,0.897744,0,358,10,8,8,6,21,0.955103
TR11450-c0_g1_i1,0.749451,5,313,7,5,5,0,28,0.945516
TR11450-c0_g2_i1,0.883598,4,313,11,9,8,3,3,0.675185
TR11451-c0_g1_i1,0.74898,5,278,15,12,7,2,102,0.826991
TR11451-c0_g2_i1,0.794486,6,279,31,25,19,7,53,0.686908
TR11452-c0_g1_i1,0.928571,1,305,2,1,1,0,57,0.996365
TR11452-c0_g2_i1,1,0,305,0,0,0,0,211,0.997424
TR11453-c0_g1_i1,0.902521,0,348,10,8,7,3,0,0.939483
TR11454-c0_g1_i1,0.74958,1,356,4,3,2,0,12,0.0983767
TR11454-c0_g2_i1,0.891429,1,355,5,3,2,0,18,0.97974
TR11455-c0_g1_i1,0.986555,0,315,9,8,8,6,27,0.909075
TR11456-c0_g1_i1,0.928571,0,606,19,17,16,10,10,0.953986
TR11457-c0_g1_i1,0.847619,0,543,51,43,36,24,37,0.73408
TR11458-c0_g1_i1,0.92381,0,371,12,12,12,11,2,0.890708
TR11459-c0_g1_i1,0.850729,0,926,99,96,88,48,21,0.317646
TR11460-c0_g1_i1,0.82381,0,232,4,1,1,1,1,0.980179
TR11461-c0_g1_i1,0.761905,0,228,9,5,5,3,0,0.906687
TR11462-c0_g1_i1,0.8375,4,389,8,5,4,0,82,0.326403
TR11462-c0_g2_i1,0.894737,3,388,5,5,4,1,45,0.143337
TR11463-c0_g1_i1,0.849351,1,558,9,9,8,6,60,0.388668
TR11463-c0_g2_i1,0.799405,2,559,23,22,20,6,18,0.929493
TR11464-c0_g1_i1,0.913187,0,291,16,10,10,7,0,0.391535
TR11465-c0_g1_i1,0.902381,0,378,13,11,10,5,17,0.857903
TR11466-c0_g1_i1,0.735468,13,447,16,16,14,0,16,0.869386
TR11466-c0_g2_i1,0.868452,7,447,12,11,9,1,26,0.691579
TR11467-c0_g1_i1,0.955844,1,294,2,2,2,0,16,0.956687
TR11467-c0_g2_i1,0.828571,1,295,5,4,2,0,0,0.43758
TR11468-c0_g1_i1,0.881039,0,355,29,25,24,16,9,0.667973
TR11469-c0_g1_i1,0.916364,0,588,28,27,26,15,7,0.887737
TR11470-c0_g1_i1,0.864286,0,252,9,8,7,4,46,0.810736
TR11471-c0_g1_i1,0.671429,0,228,2,2,1,1,78,0.725272
TR11471-c0_g2_i1,0.816071,3,228,14,8,8,1,10,0.8955
TR11472-c0_g1_i1,0.865873,0,348,20,17,15,9,21,0.76209
TR11473-c0_g1_i1,0.854545,0,276,8,6,3,3,14,0.937072
TR11474-c0_g1_i1,1,0,279,0,0,0,0,185,0.997424
TR11474-c0_g2_i1,0.789916,0,278,4,1,0,0,14,0.956176
TR11475-c0_g1_i1,0.840868,0,452,42,40,33,19,3,0.824047
TR11476-c0_g1_i1,0.826847,0,835,119,116,104,52,32,0.492142
TR11477-c0_g1_i1,0.832653,3,386,6,5,5,0,1,0.886106
TR11477-c0_g2_i1,0.82449,0,385,3,2,1,0,117,0.987382
TR11478-c0_g1_i1,0.931429,0,540,20,20,19,16,4,0.870035
TR11479-c0_g1_i1,0.971429,0,470,7,7,7,6,43,0.956382
TR11480-c0_g1_i1,0.839752,5,273,6,6,6,0,14,0.957236
TR11480-c0_g2_i1,1,0,273,0,0,0,0,179,0.997424
TR11481-c0_g1_i1,0.997619,0,248,7,5,5,5,21,0.950872
TR11482-c0_g1_i1,0.815584,0,251,17,16,14,4,16,0.933021
TR11483-c0_g1_i1,0.839184,0,255,16,14,13,7,14,0.874725
TR11484-c0_g1_i1,0.946939,1,300,3,3,3,2,12,0.968528
TR11484-c0_g2_i1,0.795604,1,301,4,4,4,1,23,0.990281
TR11485-c0_g1_i1,0.910787,0,345,26,25,20,16,0,0.858263
TR11486-c0_g1_i1,0.823377,0,236,7,5,4,4,31,0.331034
TR11487-c0_g1_i1,0.860659,0,324,35,31,26,15,23,0.627375
TR11488-c0_g1_i1,0.870501,0,499,43,37,33,16,14,0.823189
TR11489-c0_g1_i1,0.823095,0,773,62,59,48,27,16,0.854032
TR11490-c0_g1_i1,0.749249,57,421,61,58,52,0,6,0.783103
TR11490-c0_g2_i1,0.770389,132,420,202,173,125,2,0,0.397805
TR11491-c0_g1_i1,1,0,342,0,0,0,0,342,0.997424
TR11491-c0_g2_i1,0.819048,1,341,4,3,1,0,47,0.985882
TR11492-c0_g1_i1,0.828571,0,345,10,9,8,5,39,0.937282
TR11493-c0_g1_i1,0.822222,0,254,5,4,3,2,8,0.965878
TR11494-c0_g1_i1,1,0,231,3,3,3,3,24,0.990703
TR11495-c0_g1_i1,0.820714,9,335,11,10,10,1,0,0.853478
TR11495-c0_g2_i1,0.771429,1,336,2,1,1,0,68,0.920501
TR11496-c0_g1_i1,0.790476,0,311,11,9,8,3,10,0.924931
TR11497-c0_g1_i1,0.942857,1,292,1,1,1,0,107,0.995819
TR11497-c0_g1_i2,1,0,292,0,0,0,0,198,0.997424
TR11497-c0_g1_i3,0.957143,1,292,1,1,1,0,103,0.997424
TR11497-c0_g1_i4,0.735065,4,292,4,4,4,0,82,0.897526
TR11498-c0_g1_i1,0.837631,0,593,43,37,36,19,5,0.948613
TR11499-c0_g1_i1,0.791429,0,261,17,16,13,4,38,0.785319
TR11500-c0_g1_i1,0.830612,0,229,6,6,6,3,47,0.811102
TR11501-c0_g1_i1,0.871429,0,356,8,6,6,4,0,0.909399
TR11502-c0_g1_i1,0.795725,1,442,419,404,351,114,0,0.195752
TR11503-c0_g1_i1,0.933333,0,275,8,6,6,5,1,0.965699
TR11504-c0_g1_i1,0.821753,0,505,47,40,34,16,2,0.398075
TR11505-c0_g1_i1,0.919728,4,278,11,8,7,3,7,0.66025
TR11505-c0_g2_i1,0.814652,4,278,16,11,8,3,6,0.871593
TR11506-c0_g1_i1,0.775238,0,413,26,18,13,7,1,0.78975
TR11507-c0_g1_i1,0.887662,0,333,23,21,21,7,0,0.849625
TR11508-c0_g1_i1,0.896894,0,423,9,9,9,6,29,0.920779
TR11508-c0_g2_i1,0.807792,0,225,6,5,3,3,15,0.767061
TR11509-c0_g1_i1,0.804559,0,565,45,44,39,22,9,0.849773
TR11510-c0_g1_i1,0.924444,0,234,24,21,21,12,1,0.436217
TR11511-c0_g1_i1,0.866667,0,394,9,8,7,5,26,0.94956
TR11512-c0_g1_i1,0.832857,0,364,10,10,8,4,30,0.918597
TR11513-c0_g1_i1,0.779592,0,342,16,13,11,2,23,0.919671
TR11514-c0_g1_i1,0.816216,0,435,39,37,32,15,34,0.941156
TR11515-c0_g1_i1,0.863492,0,524,28,26,24,15,0,0.898175
TR11516-c0_g1_i1,0.9,0,428,0,0,0,0,283,0.997314
TR11516-c0_g2_i1,0.812698,6,429,12,10,7,0,32,0.874787
TR11517-c0_g1_i1,0.726984,0,225,6,4,3,2,18,0.976343
TR11518-c0_g1_i1,0.825564,19,274,26,24,22,2,9,0.902351
TR11518-c0_g2_i1,0.881319,3,273,9,8,6,3,14,0.949446
TR11519-c0_g1_i1,0.841143,6,442,8,8,7,1,8,0.925312
TR11519-c0_g2_i1,0.68,1,442,3,2,1,0,140,0.994858
TR11520-c0_g1_i1,0.761905,0,281,7,5,5,3,24,0.938903
TR11521-c0_g1_i1,0.725,0,228,3,2,2,0,6,0.952061
TR11522-c0_g1_i1,0.819462,1,326,35,35,33,14,17,0.668557
TR11523-c0_g1_i1,0.982857,1,851,2,2,2,1,460,0.997314
TR11523-c0_g2_i1,0.848571,4,454,5,4,4,0,45,0.838253
TR11524-c0_g1_i1,0.799107,0,400,15,14,14,4,17,0.884371
TR11525-c0_g1_i1,0.914286,0,298,7,7,7,3,53,0.320032
TR11526-c0_g1_i1,0.85974,0,291,12,10,9,6,3,0.839122
TR11527-c0_g1_i1,0.964286,0,226,6,6,6,2,5,0.7328
TR11528-c0_g1_i1,0.815584,0,499,74,68,54,25,0,0.729049
TR11529-c0_g1_i1,0.859048,0,232,86,67,58,34,0,0.689726
TR11530-c0_g1_i1,0.948571,0,298,5,4,4,4,12,0.634741
TR11531-c0_g1_i1,0.871958,1,268,29,26,23,13,1,0.808698
TR11532-c0_g1_i1,0.953247,0,429,12,10,10,5,8,0.88675
TR11533-c0_g1_i1,0.718571,0,335,22,17,15,3,0,0.917589
TR11534-c0_g1_i1,0.852551,0,574,29,28,24,14,0,0.885397
TR11535-c0_g1_i1,0.798367,0,520,18,16,15,9,14,0.928421
TR11536-c0_g1_i1,0.777143,0,291,6,5,3,2,13,0.959462
TR11537-c0_g1_i1,0.930952,0,289,7,5,5,4,6,0.955496
TR11538-c0_g1_i1,0.843243,0,528,20,16,15,9,5,0.939197
TR11539-c0_g1_i1,0.846753,2,427,3,3,2,1,54,0.992735
TR11539-c0_g2_i1,0.849206,7,427,11,10,9,2,34,0.878592
TR11540-c0_g1_i1,0.969231,0,225,7,6,6,4,5,0.818771
TR11541-c0_g1_i1,0.838312,0,632,22,21,21,14,1,0.89528
TR11542-c0_g1_i1,0.82,0,383,2,2,2,2,44,0.983384
TR11542-c0_g2_i1,0.768421,2,383,11,5,4,0,2,0.981827
TR11543-c0_g1_i1,0.798857,1,552,26,24,20,9,9,0.912912
TR11544-c0_g1_i1,0.867532,0,442,17,16,15,11,8,0.921632
TR11545-c0_g1_i1,0.793506,0,366,10,10,10,4,9,0.947734
TR11546-c0_g1_i1,0.862753,1,1431,143,139,125,74,2,0.859356
TR11547-c0_g1_i1,0.927619,0,224,8,6,6,5,11,0.931748
TR11548-c0_g1_i1,0.961538,0,442,13,13,13,10,47,0.393736
TR11549-c0_g1_i1,0.898571,0,336,11,9,8,5,9,0.938167
TR11550-c0_g1_i1,0.92987,0,328,5,5,5,5,15,0.913199
TR11551-c0_g1_i1,0.940426,0,424,23,23,23,15,6,0.910978
TR11552-c0_g1_i1,0.878388,1,266,22,20,15,8,24,0.491044
TR11552-c0_g2_i1,0.779429,0,266,13,10,10,6,0,0.82054
TR11553-c0_g1_i1,0.867347,1,441,6,5,5,2,3,0.966107
TR11553-c0_g2_i1,0.571429,0,416,1,0,0,0,238,0.997424
TR11554-c0_g1_i1,0.836607,0,364,33,30,28,10,0,0.733727
