contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TR18108-c0_g1_i1,429,0.4662,0.19,0.0131,53,2.358855,105,0.090088,false,NA,NA
TR18109-c0_g1_i1,266,0.402256,0.252336,0.220126,16,1.58806,22,0.057617,false,NA,NA
TR18110-c0_g1_i1,242,0.446281,0.037037,0.014925,19,1.578984,80,0.056152,false,NA,NA
TR18111-c0_g1_i1,395,0.359494,0.0,-0.059289,17,1.332077,86,0.087402,true,0.125604,F38B6.6.2
TR18112-c0_g1_i1,328,0.378049,-0.016129,0.039216,15,1.28025,64,0.075195,true,0.169454,ZK328.8a
TR18113-c0_g1_i1,322,0.434783,-0.057143,0.0,40,2.637183,106,0.073975,false,NA,NA
TR18114-c0_g1_i1,327,0.327217,0.009346,-0.036364,21,2.399371,31,0.066895,false,NA,NA
TR18115-c0_g1_i1,611,0.490998,0.1,0.176849,73,2.002379,173,0.134277,true,0.640836,C33A11.2
TR18116-c0_g1_i1,231,0.415584,0.0625,-0.066667,26,2.616993,77,0.053467,false,NA,NA
TR18116-c0_g2_i1,231,0.415584,0.125,-0.066667,26,2.648148,77,0.053223,false,NA,NA
TR18117-c0_g1_i1,231,0.437229,-0.049505,-0.046154,26,2.360849,77,0.053711,false,NA,NA
TR18118-c0_g1_i1,244,0.278689,0.117647,0.159091,6,1.284211,36,0.053955,false,NA,NA
TR18118-c0_g2_i1,255,0.278431,0.098592,0.152174,7,1.430288,36,0.055908,false,NA,NA
TR18119-c0_g1_i1,400,0.35,0.3,0.184615,29,2.60148,63,0.080811,false,NA,NA
TR18120-c0_g1_i1,351,0.418803,0.129252,0.107843,21,1.387613,117,0.075928,true,0.011124,W06H8.8d
TR18121-c0_g1_i1,598,0.468227,0.014286,-0.069182,72,2.197183,199,0.125244,true,0.352224,F57C2.6b
TR18122-c0_g1_i1,326,0.352761,-0.008696,0.023697,18,1.774955,44,0.069092,false,NA,NA
TR18123-c0_g1_i1,305,0.360656,0.236364,0.261538,18,1.922269,49,0.070313,false,NA,NA
TR18124-c0_g1_i1,272,0.474265,0.178295,-0.062937,31,2.093347,90,0.061035,true,0.122855,T20F7.1
TR18125-c0_g1_i1,489,0.441718,0.074074,-0.032967,44,1.854828,163,0.111084,true,0.088756,T19D12.1
TR18125-c0_g2_i1,489,0.443763,0.115207,-0.014706,43,1.810176,101,0.111328,false,NA,NA
TR18126-c0_g1_i1,288,0.388889,-0.142857,0.056818,25,2.34375,45,0.064697,true,0.163546,Y38E10A.2
TR18127-c0_g1_i1,243,0.44856,-0.009174,-0.014925,24,1.963636,67,0.054199,true,0.123352,M88.3
TR18128-c0_g1_i1,450,0.348889,-0.235669,-0.003413,16,1.237113,63,0.099609,true,0.191187,Y4C6B.5
TR18129-c0_g1_i1,710,0.385915,0.021898,-0.055046,39,1.476013,205,0.148438,true,0.29339,F56F4.5
TR18130-c0_g1_i1,540,0.401852,-0.124424,-0.139319,20,0.931838,124,0.116211,true,0.644719,T03G11.8
TR18130-c0_g2_i1,540,0.403704,-0.073394,-0.068323,23,1.051028,180,0.118408,true,0.743484,T03G11.8
TR18131-c0_g1_i1,249,0.337349,-0.166667,0.090909,15,2.177843,72,0.055908,true,0.844961,C17C3.19
TR18132-c0_g1_i1,447,0.373602,0.197605,0.285714,31,2.068209,43,0.091797,false,NA,NA
TR18133-c0_g1_i1,381,0.414698,-0.101266,-0.004484,33,2.035454,102,0.088867,false,NA,NA
TR18134-c0_g1_i1,227,0.312775,0.183099,0.141026,9,1.67734,70,0.051025,false,NA,NA
TR18135-c0_g1_i1,308,0.519481,0.1125,0.22973,38,1.852192,83,0.068848,false,NA,NA
TR18136-c0_g1_i1,226,0.438053,0.070707,-0.055118,20,1.853979,49,0.048096,false,NA,NA
TR18136-c0_g2_i1,225,0.44,-0.010101,-0.047619,20,1.836735,25,0.047607,false,NA,NA
TR18137-c0_g1_i1,234,0.41453,-0.113402,0.007299,21,2.116279,77,0.052979,true,0.080111,Y71H2B.5
TR18138-c0_g1_i1,260,0.557692,-0.158621,-0.06087,34,1.725215,86,0.058105,false,NA,NA
TR18139-c0_g1_i1,409,0.400978,0.036585,0.044898,24,1.461802,136,0.088379,false,NA,NA
TR18139-c0_g2_i1,409,0.400978,-0.097561,0.061224,24,1.473874,40,0.087402,false,NA,NA
TR18140-c0_g1_i1,536,0.328358,-0.318182,-0.377778,28,2.156322,165,0.097412,true,0.986111,C42D4.18
TR18141-c0_g1_i1,239,0.301255,-0.055556,0.053892,13,2.404799,63,0.049072,false,NA,NA
TR18142-c0_g1_i1,433,0.422633,-0.136612,-0.008,26,1.370253,144,0.099365,true,0.029779,T21E3.3
TR18143-c0_g1_i1,334,0.389222,0.123077,0.127451,25,2.006729,110,0.071533,true,0.276614,D1044.1
TR18144-c0_g1_i1,275,0.472727,0.076923,0.158621,25,1.636905,91,0.063965,true,0.43239,Y105E8A.1b
TR18145-c0_g1_i1,236,0.398305,-0.255319,-0.211268,19,2.171429,58,0.053223,false,NA,NA
TR18146-c0_g1_i1,260,0.342308,0.101124,0.064327,18,2.387755,77,0.056396,true,0.080512,R148.1b
TR18147-c0_g1_i1,241,0.369295,0.033708,-0.052632,17,2.071284,76,0.053955,true,0.1534,F41B5.9
TR18148-c0_g1_i1,299,0.401338,0.25,0.050279,23,2.03763,99,0.068115,true,0.32244,Y37D8A.3
TR18149-c0_g1_i1,280,0.392857,-0.454545,-0.094118,15,1.75,93,0.058594,false,NA,NA
TR18150-c0_g1_i1,286,0.321678,0.043478,-0.051546,23,3.114583,52,0.051758,false,NA,NA
TR18151-c0_g1_i1,448,0.40625,-0.032967,0.007519,33,1.787234,135,0.098145,true,0.577305,Y53C12A.10
TR18152-c0_g1_i1,380,0.423684,-0.142857,0.13242,30,1.795841,126,0.082764,false,NA,NA
TR18153-c0_g1_i1,328,0.268293,0.090909,-0.05,16,2.733333,54,0.06543,false,NA,NA
TR18154-c0_g1_i1,556,0.402878,0.035714,0.012048,51,2.26341,102,0.120605,false,NA,NA
TR18154-c0_g2_i1,556,0.370504,0.038835,-0.005714,48,2.5194,67,0.119629,false,NA,NA
TR18155-c0_g1_i1,623,0.375602,-0.145299,0.012853,34,1.580746,190,0.13208,true,0.94859,M04C9.3b
TR18156-c0_g1_i1,316,0.405063,-0.015625,-0.031915,23,1.774847,105,0.071533,true,0.158399,T15D6.5
TR18157-c0_g1_i1,357,0.386555,-0.028986,-0.068493,25,1.876182,76,0.07959,false,NA,NA
TR18158-c0_g1_i1,225,0.524444,-0.288136,-0.233645,14,0.986842,75,0.046875,false,NA,NA
TR18159-c0_g1_i1,375,0.376,0.021277,-0.034188,27,2.038043,117,0.08374,true,0.212395,F31C3.6a
TR18159-c0_g2_i1,375,0.376,0.06383,0.0,27,2.045455,125,0.082764,true,0.212395,F31C3.6a
TR18160-c0_g1_i1,449,0.380846,0.157895,0.035971,23,1.448793,149,0.099854,true,0.427619,F35E12.6.2
TR18160-c0_g2_i1,449,0.380846,0.111111,-0.014388,22,1.368144,104,0.101074,false,NA,NA
TR18161-c0_g1_i1,401,0.286783,0.182609,-0.167832,14,1.756571,45,0.081543,false,NA,NA
TR18162-c0_g1_i1,279,0.473118,-0.060606,-0.088435,39,2.507143,38,0.062012,false,NA,NA
TR18163-c0_g1_i1,550,0.407273,0.053571,0.184049,51,2.242565,162,0.117676,false,NA,NA
TR18164-c0_g1_i1,506,0.403162,-0.088235,0.07947,35,1.715587,168,0.108643,false,NA,NA
TR18165-c0_g1_i1,240,0.25,-0.033333,0.033333,12,3.20356,36,0.039795,false,NA,NA
TR18166-c0_g1_i1,611,0.446809,-0.032967,0.065089,40,1.313131,203,0.133057,true,0.170461,Y54F10BM.9
TR18167-c0_g1_i1,264,0.375,-0.191919,-0.078788,15,1.677966,87,0.05957,false,NA,NA
TR18168-c0_g1_i1,236,0.271186,-0.15625,-0.174419,5,1.181181,55,0.048096,false,NA,NA
TR18169-c0_g1_i1,278,0.442446,0.317073,0.070968,22,1.797766,46,0.061035,false,NA,NA
TR18170-c0_g1_i1,427,0.377049,-0.10559,-0.218045,18,1.199438,72,0.089111,false,NA,NA
TR18171-c0_g1_i1,272,0.279412,0.052632,-0.091837,6,1.133333,37,0.05957,true,0.32965,D1086.18
TR18172-c0_g1_i1,307,0.449511,0.101449,0.088757,29,1.889431,73,0.069824,true,1.009132,C45B2.8
TR18173-c0_g1_i1,309,0.343042,-0.018868,0.004926,20,2.200855,46,0.066406,false,NA,NA
TR18174-c0_g1_i1,244,0.393443,-0.1875,0.121622,14,1.536662,68,0.053711,true,0.267185,W03F11.5
TR18175-c0_g1_i1,269,0.390335,-0.085714,0.073171,30,2.949561,89,0.045166,false,NA,NA
TR18176-c0_g1_i1,322,0.468944,-0.059603,-0.134503,45,2.551056,107,0.074219,false,NA,NA
TR18176-c0_g2_i1,321,0.482866,-0.058065,-0.084337,47,2.520381,107,0.073486,false,NA,NA
TR18177-c0_g1_i1,432,0.372685,0.142857,0.173432,28,1.905482,95,0.092285,false,NA,NA
TR18178-c0_g1_i1,624,0.323718,0.188119,0.028436,35,2.219512,48,0.121826,false,NA,NA
TR18179-c0_g1_i1,459,0.466231,-0.046729,0.012245,55,2.209821,59,0.104492,true,0.236789,F59B1.7
TR18180-c0_g1_i1,277,0.33213,0.043478,0.005405,21,2.754261,45,0.059326,false,NA,NA
TR18181-c0_g1_i1,350,0.325714,-0.140351,-0.322034,20,2.197802,89,0.063965,false,NA,NA
TR18182-c0_g1_i1,309,0.326861,-0.267327,0.076923,15,1.957348,58,0.070068,true,0.134249,F56D2.5
TR18183-c0_g1_i1,1032,0.418605,-0.037037,-0.01,77,1.705529,235,0.214355,true,1.058025,T13C5.5
TR18184-c0_g1_i1,343,0.338192,0.017241,-0.066079,23,2.345822,41,0.07251,false,NA,NA
TR18185-c0_g1_i1,597,0.376884,-0.235556,-0.155914,29,1.448302,82,0.123047,false,NA,NA
TR18186-c0_g1_i1,278,0.352518,-0.102041,-0.177778,17,1.989057,92,0.058105,false,NA,NA
TR18187-c0_g1_i1,373,0.41555,-0.122581,0.06422,22,1.387086,36,0.083008,false,NA,NA
TR18188-c0_g1_i1,512,0.320313,-0.170732,-0.086207,40,3.137255,51,0.101318,false,NA,NA
TR18189-c0_g1_i1,327,0.293578,-0.104167,0.038961,13,1.865292,52,0.06665,false,NA,NA
TR18190-c0_g1_i1,359,0.428969,-0.090909,-0.258537,43,2.62534,57,0.074951,false,NA,NA
TR18190-c0_g2_i1,360,0.427778,-0.116883,-0.203883,43,2.647059,57,0.074951,false,NA,NA
TR18191-c0_g1_i1,528,0.454545,-0.116667,0.180556,64,2.379048,131,0.110596,true,0.544077,F15D3.7
TR18192-c0_g1_i1,717,0.453278,0.046154,-0.086735,69,1.877533,239,0.158447,true,0.272039,K12B6.1
TR18193-c0_g1_i1,411,0.481752,0.151515,-0.051643,39,1.673872,128,0.092285,false,NA,NA
TR18193-c0_g2_i1,412,0.478155,0.167513,-0.07907,39,1.703924,129,0.091064,true,0.387164,C30G4.4h
TR18194-c0_g1_i1,236,0.508475,-0.116667,-0.068966,38,2.525486,78,0.053711,false,NA,NA
TR18195-c0_g1_i1,240,0.375,-0.155556,-0.133333,18,2.186235,79,0.05542,true,0.218864,F35C8.2
TR18196-c0_g1_i1,259,0.389961,-0.089109,0.012658,22,2.252174,58,0.05957,true,0.165675,C27A7.7
TR18196-c0_g2_i1,260,0.384615,-0.1,-0.0375,22,2.311111,58,0.060303,false,NA,NA
TR18197-c0_g1_i1,273,0.446886,0.147541,0.086093,28,2.1,90,0.063477,true,0.318129,Y50D7A.9
TR18198-c0_g1_i1,242,0.247934,0.266667,0.142857,13,3.763158,41,0.045898,false,NA,NA
TR18199-c0_g1_i1,235,0.553191,0.076923,-0.12381,36,2.014286,78,0.052246,false,NA,NA
TR18200-c0_g1_i1,233,0.339056,0.544304,0.116883,8,1.697632,61,0.050293,false,NA,NA
TR18201-c0_g1_i1,267,0.329588,0.204545,0.117318,12,1.727224,88,0.058838,false,NA,NA
TR18202-c0_g1_i1,458,0.430131,-0.106599,-0.088123,38,1.814429,152,0.103027,false,NA,NA
TR18202-c0_g2_i1,458,0.425764,-0.117949,-0.064639,39,1.905483,96,0.101318,false,NA,NA
TR18203-c0_g1_i1,227,0.365639,-0.012048,0.138889,16,2.109175,33,0.052734,false,NA,NA
TR18204-c0_g1_i1,397,0.365239,0.075862,0.063492,25,1.899158,132,0.089355,true,0.433551,ZC47.5
TR18205-c0_g1_i1,240,0.416667,0.04,-0.114286,14,1.346154,71,0.052246,true,0.110661,F35H10.7b
TR18206-c0_g1_i1,236,0.360169,-0.058824,-0.046358,19,2.491111,78,0.054199,true,0.340548,F13B9.2
TR18207-c0_g1_i1,452,0.400442,0.104972,0.180812,31,1.729877,150,0.096924,false,NA,NA
TR18208-c0_g1_i1,242,0.400826,0.010309,0.02069,27,2.778061,55,0.052979,false,NA,NA
TR18208-c0_g2_i1,243,0.423868,0.009709,0.114286,28,2.565611,55,0.056396,false,NA,NA
TR18209-c0_g1_i1,235,0.404255,0.031579,-0.242857,15,1.563886,77,0.053711,true,0.124378,F46H6.2a.2
TR18209-c0_g2_i1,235,0.412766,-0.092784,-0.173913,15,1.511578,77,0.053467,true,0.141169,F46H6.2a.2
TR18210-c0_g1_i1,256,0.46875,0.166667,0.205882,36,2.633143,62,0.053955,false,NA,NA
TR18211-c0_g1_i1,304,0.427632,0.246154,-0.011494,21,1.608466,101,0.065186,false,NA,NA
TR18212-c0_g1_i1,258,0.430233,-0.081081,0.115646,11,0.927451,63,0.058105,false,NA,NA
TR18212-c0_g2_i1,258,0.445736,-0.043478,0.048951,14,1.094545,65,0.057129,false,NA,NA
TR18213-c0_g1_i1,437,0.366133,0.225,0.119134,19,1.366524,74,0.092529,false,NA,NA
TR18214-c0_g1_i1,278,0.517986,0.013889,0.0,46,2.467297,92,0.0625,false,NA,NA
TR18214-c0_g2_i1,277,0.516245,-0.076923,0.029851,48,2.616293,92,0.062988,false,NA,NA
TR18215-c0_g1_i1,271,0.287823,-0.153846,0.025907,13,2.372391,31,0.05835,true,0.101781,C49C3.5
TR18216-c0_g1_i1,303,0.422442,-0.234375,-0.268571,24,1.878584,40,0.06543,false,NA,NA
TR18217-c0_g1_i1,389,0.426735,-0.108434,-0.192825,37,2.11413,129,0.086914,false,NA,NA
TR18218-c0_g1_i1,376,0.401596,0.284768,0.022222,25,1.794578,49,0.079834,false,NA,NA
TR18218-c0_g2_i1,377,0.400531,0.337748,0.088496,23,1.71703,49,0.082275,false,NA,NA
TR18219-c0_g1_i1,355,0.374648,-0.293233,0.081081,18,1.580901,49,0.073242,false,NA,NA
TR18219-c0_g2_i1,355,0.388732,-0.289855,0.078341,15,1.22105,57,0.073242,false,NA,NA
TR18220-c0_g1_i1,658,0.402736,0.018868,-0.012723,51,1.912137,219,0.141602,true,0.357763,H12I13.4
TR18220-c0_g2_i1,659,0.402124,0.041509,-0.025381,51,1.917665,188,0.140137,true,0.34962,H12I13.4
TR18221-c0_g1_i1,264,0.280303,-0.135135,-0.042105,10,1.964286,19,0.057861,false,NA,NA
TR18222-c0_g1_i1,673,0.484398,-0.02454,0.181556,80,2.027643,207,0.135498,true,0.429086,W02F12.5
TR18223-c0_g1_i1,269,0.356877,-0.0625,0.063584,17,1.992593,61,0.059326,true,0.046288,C34F6.9
TR18224-c0_g1_i1,300,0.463333,0.179856,0.093168,33,2.1181,99,0.067627,true,0.417077,Y110A2AM.3
TR18225-c0_g1_i1,325,0.378462,-0.219512,-0.069307,18,1.625,108,0.070068,false,NA,NA
TR18226-c0_g1_i1,436,0.424312,-0.113514,0.266932,21,1.084063,144,0.083496,false,NA,NA
TR18227-c0_g1_i1,261,0.40613,0.45283,-0.187097,13,1.519481,26,0.051025,false,NA,NA
TR18227-c0_g2_i1,262,0.40458,0.358491,-0.153846,13,1.39134,26,0.052246,false,NA,NA
TR18228-c0_g1_i1,371,0.312668,-0.155172,0.05098,12,1.356077,46,0.07373,false,NA,NA
TR18228-c0_g2_i1,372,0.311828,-0.155172,0.039063,12,1.359732,46,0.07251,false,NA,NA
TR18229-c0_g1_i1,318,0.27044,0.44186,-0.189655,10,2.137097,39,0.044678,false,NA,NA
TR18229-c0_g2_i1,318,0.27044,0.372093,-0.189655,10,1.996234,39,0.046631,false,NA,NA
TR18230-c0_g1_i1,327,0.281346,0.152174,0.080851,10,1.582003,34,0.067627,false,NA,NA
TR18231-c0_g1_i1,585,0.338462,-0.10101,-0.054264,23,1.38697,96,0.119873,false,NA,NA
TR18231-c0_g2_i1,584,0.339041,-0.10101,-0.062176,23,1.3846,47,0.119629,false,NA,NA
TR18232-c0_g1_i1,293,0.351536,-0.184466,-0.178947,16,1.82982,72,0.064697,false,NA,NA
TR18233-c0_g1_i1,306,0.303922,-0.462366,0.15493,11,1.98,36,0.051758,true,0.026732,Y51A2D.15b
TR18234-c0_g1_i1,292,0.315068,0.152174,0.0,22,3.107886,96,0.056396,false,NA,NA
TR18235-c0_g1_i1,427,0.360656,0.038961,0.098901,28,2.019595,120,0.090088,true,0.279969,T16G1.6
TR18236-c0_g1_i1,248,0.399194,0.171717,0.060403,25,2.607233,52,0.053955,false,NA,NA
TR18236-c0_g2_i1,249,0.401606,0.16,0.006711,25,2.555419,52,0.054688,false,NA,NA
TR18237-c0_g1_i1,284,0.482394,0.124088,-0.142857,23,1.413853,94,0.0625,false,NA,NA
TR18238-c0_g1_i1,361,0.401662,-0.062069,-0.12963,31,2.137319,62,0.077148,false,NA,NA
TR18239-c0_g1_i1,364,0.42033,0.124183,0.127962,29,1.832003,119,0.078125,true,0.361298,Y37H2A.7
TR18240-c0_g1_i1,279,0.333333,0.053763,0.064516,12,1.552876,52,0.064941,false,NA,NA
TR18241-c0_g1_i1,288,0.288194,0.204819,0.102439,8,1.396364,62,0.05957,true,0.686508,T28C6.10
TR18242-c0_g1_i1,453,0.368653,0.077844,-0.076923,24,1.568831,150,0.096924,true,0.203055,Y119C1B.5
TR18243-c0_g1_i1,365,0.279452,-0.039216,-0.079848,14,1.967655,45,0.072021,false,NA,NA
TR18244-c0_g1_i1,590,0.333898,0.086294,0.145038,33,2.021807,62,0.098145,false,NA,NA
TR18245-c0_g1_i1,252,0.428571,0.074074,0.0,17,1.477241,83,0.058838,true,0.082107,Y73F8A.5
TR18246-c0_g1_i1,224,0.428571,0.166667,-0.046875,21,2.1,63,0.051758,true,0.185778,Y69E1A.4
TR18247-c0_g1_i1,277,0.400722,-0.117117,0.072289,18,1.641211,92,0.064697,true,0.365206,Y48E1C.3
TR18248-c0_g1_i1,303,0.405941,-0.138211,-0.344444,33,2.695148,100,0.065918,false,NA,NA
TR18249-c0_g1_i1,232,0.336207,-0.076923,0.064935,7,1.074074,29,0.052002,false,NA,NA
TR18250-c0_g1_i1,677,0.420975,0.045614,0.020408,62,2.071358,225,0.148682,true,0.341919,C54G10.3a
TR18251-c0_g1_i1,344,0.383721,0.045455,-0.122642,21,1.661836,47,0.077393,false,NA,NA
TR18251-c0_g2_i1,344,0.386628,0.007519,-0.241706,23,1.789236,114,0.077393,false,NA,NA
TR18252-c0_g1_i1,333,0.447447,0.020134,-0.032609,36,2.160779,110,0.075928,false,NA,NA
TR18253-c0_g1_i1,356,0.435393,0.083871,-0.054726,41,2.447351,118,0.077148,true,0.171981,Y50D4A.1b
TR18254-c0_g1_i1,249,0.208835,0.076923,-0.126904,5,1.852679,46,0.044922,false,NA,NA
TR18255-c0_g1_i1,302,0.572848,-0.063584,-0.395349,16,0.648417,100,0.043701,false,NA,NA
TR18255-c0_g2_i1,302,0.566225,-0.052632,-0.526718,17,0.704252,100,0.043945,false,NA,NA
TR18256-c0_g1_i1,435,0.489655,-0.201878,0.027027,65,2.598805,115,0.091553,false,NA,NA
TR18256-c0_g2_i1,406,0.495074,-0.18408,0.014634,61,2.53802,89,0.085693,false,NA,NA
TR18257-c0_g1_i1,287,0.397213,-0.105263,-0.028902,22,1.965142,78,0.063965,false,NA,NA
TR18258-c0_g1_i1,242,0.293388,0.042254,0.239766,11,2.116057,34,0.054199,false,NA,NA
TR18259-c0_g1_i1,511,0.320939,-0.036585,-0.221902,22,1.674162,56,0.086914,true,0.112777,W05H12.1
TR18260-c0_g1_i1,273,0.432234,0.220339,-0.006452,24,1.978261,29,0.060547,false,NA,NA
TR18260-c0_g2_i1,274,0.430657,0.152542,-0.064103,24,1.934118,29,0.062012,false,NA,NA
TR18261-c0_g1_i1,229,0.458515,0.028571,0.032258,25,2.078794,75,0.052002,false,NA,NA
TR18262-c0_g1_i1,435,0.450575,-0.05102,0.154812,41,1.861885,144,0.09375,true,0.304561,Y43F8A.5
TR18263-c0_g1_i1,432,0.476852,-0.009709,-0.026549,40,1.628959,143,0.09375,true,0.969697,F15A4.6
TR18263-c0_g2_i1,432,0.476852,0.019417,-0.026549,40,1.62942,143,0.095703,true,0.955711,F15A4.6
TR18264-c0_g1_i1,277,0.389892,0.333333,0.04142,13,1.389275,92,0.061768,false,NA,NA
TR18265-c0_g1_i1,453,0.441501,-0.06,0.075099,36,1.636692,121,0.100098,true,0.388889,F31E9.6
TR18266-c0_g1_i1,358,0.452514,-0.049383,0.030612,41,2.242628,119,0.079102,false,NA,NA
TR18267-c0_g1_i1,245,0.338776,0.253012,0.074074,11,1.671836,81,0.055664,true,0.119571,F22B7.10
TR18268-c0_g1_i1,283,0.498233,-0.007092,0.042254,37,2.106841,93,0.065186,true,0.169994,Y48G1A.6b
TR18269-c0_g1_i1,254,0.346457,-0.045455,0.060241,19,2.49793,84,0.057373,true,0.172437,T26A5.4
TR18270-c0_g1_i1,256,0.367188,0.212766,0.135802,20,2.427691,61,0.056396,false,NA,NA
TR18271-c0_g1_i1,441,0.408163,0.022222,0.011494,45,2.45121,106,0.098389,true,1.006601,B0416.10
TR18272-c0_g1_i1,235,0.276596,0.015385,-0.188235,9,2.002841,41,0.051514,false,NA,NA
TR18273-c0_g1_i1,405,0.387654,-0.10828,-0.233871,37,2.460591,134,0.087646,false,NA,NA
TR18274-c0_g1_i1,362,0.428177,0.032258,-0.256039,31,1.870333,102,0.075684,false,NA,NA
TR18275-c0_g1_i1,237,0.2827,0.19403,-0.047059,11,2.413889,49,0.047607,false,NA,NA
TR18276-c0_g1_i1,364,0.568681,-0.062802,0.006369,60,2.04686,121,0.075439,false,NA,NA
TR18277-c0_g1_i1,293,0.389078,0.017544,0.050279,19,1.713978,31,0.067139,false,NA,NA
TR18277-c0_g2_i1,293,0.389078,0.035088,0.117318,19,1.715562,31,0.067139,false,NA,NA
TR18278-c0_g1_i1,534,0.43633,-0.064378,-0.056478,52,2.054454,177,0.118652,true,0.250235,F47G4.2
TR18279-c0_g1_i1,235,0.319149,0.093333,-0.075,12,2.022956,48,0.05249,false,NA,NA
TR18280-c0_g1_i1,347,0.420749,-0.068493,-0.064677,34,2.224359,71,0.077148,true,0.091528,C09E8.1a
TR18281-c0_g1_i1,245,0.37551,-0.108696,-0.019608,20,2.343376,70,0.054443,false,NA,NA
TR18282-c0_g1_i1,583,0.283019,0.127273,0.124402,19,1.654271,49,0.112061,false,NA,NA
TR18283-c0_g1_i1,259,0.362934,0.382979,0.042424,15,2.061008,53,0.055176,false,NA,NA
TR18284-c0_g1_i1,274,0.208029,0.157895,0.013825,13,4.497475,26,0.039063,false,NA,NA
TR18285-c0_g1_i1,232,0.418103,-0.525773,-0.066667,6,0.817861,34,0.052246,false,NA,NA
TR18286-c0_g1_i1,329,0.316109,0.173077,0.084444,19,2.383149,42,0.069336,false,NA,NA
TR18287-c0_g1_i1,232,0.202586,-0.106383,0.167568,8,3.399267,58,0.033203,false,NA,NA
TR18288-c0_g1_i1,236,0.351695,-0.012048,0.045752,13,1.781649,37,0.053223,false,NA,NA
TR18289-c0_g1_i1,365,0.405479,-0.040541,-0.059908,23,1.535577,121,0.081543,true,0.715686,Y67A10A.10
TR18289-c0_g2_i1,364,0.412088,-0.133333,-0.084112,23,1.515294,121,0.082764,true,0.627451,Y67A10A.10
TR18290-c0_g1_i1,234,0.371795,0.011494,0.102041,17,2.102537,20,0.048828,false,NA,NA
TR18291-c0_g1_i1,320,0.403125,-0.100775,-0.235602,19,1.476445,106,0.068359,false,NA,NA
TR18291-c0_g2_i1,319,0.357367,-0.22807,-0.209756,13,1.346429,79,0.068848,false,NA,NA
TR18292-c0_g1_i1,300,0.396667,-0.109244,-0.049724,25,2.144082,99,0.068848,true,0.249053,F31E9.3
TR18292-c0_g2_i1,301,0.398671,-0.133333,-0.082873,25,2.128111,100,0.068604,true,0.285985,F31E9.3
TR18293-c0_g1_i1,276,0.369565,0.019608,-0.195402,20,2.123077,83,0.062256,false,NA,NA
TR18293-c0_g2_i1,276,0.369565,-0.039216,-0.264368,20,2.125529,83,0.061523,false,NA,NA
TR18294-c0_g1_i1,277,0.386282,-0.028037,-0.058824,11,1.065385,54,0.054199,false,NA,NA
TR18295-c0_g1_i1,291,0.402062,0.094017,-0.022989,16,1.372642,74,0.068359,true,0.171648,E04F6.6
TR18295-c0_g2_i1,290,0.403448,0.059829,-0.086705,16,1.360704,74,0.067627,true,0.171648,E04F6.6
TR18296-c0_g1_i1,238,0.37395,-0.213483,-0.261745,11,1.385185,51,0.05249,false,NA,NA
TR18297-c0_g1_i1,238,0.445378,0.09434,-0.136364,29,2.479167,79,0.053955,true,0.135916,Y54G2A.17a.2
TR18298-c0_g1_i1,301,0.282392,0.058824,-0.027778,9,1.505,100,0.062744,false,NA,NA
TR18299-c0_g1_i1,231,0.484848,0.071429,0.109244,25,1.850962,60,0.053467,true,0.78607,ZC334.9
TR18300-c0_g1_i1,397,0.486146,-0.036269,-0.205882,44,1.87828,97,0.087891,true,0.336818,Y47D3A.6b
TR18300-c0_g2_i1,397,0.483627,0.03125,-0.258537,46,1.983491,132,0.08667,true,0.336818,Y47D3A.6b
TR18301-c0_g1_i1,318,0.40566,0.054264,0.015873,20,1.533269,77,0.070557,false,NA,NA
TR18302-c0_g1_i1,402,0.333333,0.014925,0.126866,22,1.970588,134,0.08252,false,NA,NA
TR18303-c0_g1_i1,240,0.458333,-0.090909,0.030769,23,1.84,80,0.055176,true,0.146693,Y37E3.16.2
TR18304-c0_g1_i1,304,0.342105,0.134615,-0.07,16,1.832015,58,0.065674,false,NA,NA
TR18305-c0_g1_i1,264,0.401515,-0.056604,-0.037975,25,2.357143,54,0.057129,false,NA,NA
TR18305-c0_g2_i1,264,0.409091,0.018519,-0.153846,26,2.354717,54,0.057373,false,NA,NA
TR18306-c0_g1_i1,306,0.421569,0.162791,0.141243,28,2.115556,98,0.069092,true,0.245439,D1007.5b
TR18307-c0_g1_i1,294,0.431973,-0.023622,0.005988,40,2.918114,41,0.069092,false,NA,NA
TR18308-c0_g1_i1,774,0.437984,0.044248,-0.002299,85,2.294413,220,0.159668,true,0.606227,Y54E10BR.4
TR18309-c0_g1_i1,466,0.416309,0.082474,-0.198529,30,1.495987,154,0.103027,true,0.406551,F13B10.1h.2
TR18310-c0_g1_i1,466,0.491416,0.179039,0.206751,50,1.836091,108,0.101318,false,NA,NA
TR18310-c0_g2_i1,466,0.493562,0.208696,0.245763,51,1.878884,155,0.101318,true,0.978632,Y106G6H.8
TR18311-c0_g1_i1,532,0.394737,0.0,-0.043478,39,1.881905,129,0.117188,true,0.571219,Y40G12A.1
TR18312-c0_g1_i1,249,0.389558,0.030928,0.157895,23,2.437021,83,0.056396,false,NA,NA
TR18313-c0_g1_i1,255,0.427451,-0.06422,-0.164384,21,1.810345,84,0.059326,true,0.384848,F55B11.2.2
TR18314-c0_g1_i1,273,0.391941,0.084112,-0.108434,16,1.536946,90,0.062988,false,NA,NA
